FamilyID	Skow<1>	Anja<2>	Arub<3>	Spur<4>	Ajap<5>	Blan<6>	Cint<7>	Ebur<8>	Cmil<9>	Cpla<10>	Leri<11>	Drer<12>	Sorb<13>	Lcha<14>	Pann<15>	Rbiv<16>	Gser<17>	Muni<18>	Pwal<19>	Bbom<20>	Xtro<21>	Xlae<22>	Sbom<23>	Bbuf<24>	Npar<25>	Rtem<26>	Oana<27>	Mdom<28>	Hsap<29>	Clup<30>	Ttru<31>	Emac<32>	Ctig<33>	Acar<34>	Tgut<35>	Ggal<36>	Amis<37>	Asin<38>	Ggan<39>	Cpor<40>	Psin<41>	Pmeg<42>	Tcar<43>	Cpic<44>	Cser<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>	<54>	<55>	<56>	<57>	<58>	<59>	<60>	<61>	<62>	<63>	<64>	<65>	<66>	<67>	<68>	<69>	<70>	<71>	<72>	<73>	<74>	<75>	<76>	<77>	<78>	<79>	<80>	<81>	<82>	<83>	<84>	<85>	<86>	<87>	<88>	<89>
OG0000012	2.65628e-22	0.0721437	0.376536	0.297718	0.809205	6.55207e-30	0.00299706	0.102973	0.61898	0.517597	0.942521	0.0910595	0.732514	0.835812	0.0171942	0.722744	0.617096	0.720693	0.0839108	0.432562	0.00211839	5.74881e-13	0.174432	0.170028	0.941675	0.511682	0.162779	0.709356	0.596284	0.49509	0.704201	0.349525	0.220303	0.611975	0.602661	0.709643	0.2656	0.502426	0.94034	0.502104	0.823466	1.22195e-16	0.0228873	0.501526	0.207579	N/A	1.40547e-23	0.263214	0.887989	0.418358	5.72526e-36	0.0414426	0.431813	0.036407	0.730665	0.882253	0.299887	0.155719	0.801675	0.712736	0.878947	0.290412	0.904269	0.846716	0.774412	0.914227	0.748377	0.0809911	0.732859	0.602696	0.473298	0.276566	0.687538	0.802517	0.895102	0.663109	0.831007	0.212322	0.782897	0.76664	0.76664	0.890723	0.889178	0.687783	0.724875	0.572416	0.722109	0.577963	0.577963
OG0000015	2.35301e-12	0.819625	0.000119306	0.0207315	2.00182e-06	3.08364e-09	1.34236e-15	0.00364398	0.577148	0.0640289	0.0383577	0.228646	0.00467814	0.740006	0.0146493	0.190853	0.0469205	0.122667	1.7809e-11	0.705467	0.0375911	0.0630117	0.172662	0.896696	0.696664	0.249876	0.398494	0.277252	0.902888	0.0276576	0.400128	0.263931	0.37995	0.111578	0.134298	0.672447	0.198492	0.659338	0.0204225	0.0204225	0.706097	0.174757	0.52773	6.59368e-12	0.175055	N/A	1.01788e-24	0.0717818	0.0576382	1.23498e-05	5.92747e-14	0.050084	0.0587013	0.887496	0.845806	0.801706	0.701153	0.498211	0.684276	0.609348	0.471733	0.686481	0.549792	0.722819	0.649712	0.225244	0.617533	0.816904	0.606772	0.538418	0.774445	0.429097	0.805028	0.679783	0.3001	0.578688	0.32902	0.785403	0.64703	0.637638	0.00666253	0.456219	0.0507564	0.566088	0.585125	0.715333	0.606772	0.530586	0.530586
OG0000016	1.61972e-17	0.933562	0.560697	0.370744	2.5585e-05	4.34705e-33	0.0516216	0.907371	0.706964	0.363128	0.363128	0.104653	0.0294354	0.90893	0.569053	0.707756	0.175652	0.898683	0.571348	0.45326	0.114554	6.15392e-06	0.239056	0.912147	0.332061	0.0455418	0.398494	0.395762	0.709278	0.116548	0.70874	0.901804	0.539425	0.185804	0.718912	6.93348e-05	0.536345	0.710558	0.389837	0.389837	0.714399	0.394728	0.121546	0.901415	0.713479	N/A	3.45909e-20	0.240587	0.471283	0.147722	9.48135e-07	0.800027	0.196244	0.451724	0.191309	0.440535	0.128932	0.000166162	0.677952	0.604821	0.784578	0.686481	0.182375	0.715333	0.0954939	0.0718251	0.648642	0.370366	0.635935	0.550904	0.291674	0.429097	0.805028	0.679783	0.815918	0.575043	0.70974	0.792439	0.653411	0.643763	0.643763	0.279905	0.802052	0.587935	0.611897	0.722819	0.611897	0.532296	0.532296
OG0000017	2.63631e-10	0.916594	0.60504	0.600534	0.600534	0.00243963	0.923625	0.0373291	0.403897	0.703424	0.703424	0.0606534	0.361711	0.502426	0.501417	0.939597	0.939124	0.323812	0.328493	0.821167	0.0743446	3.56836e-14	0.819924	0.400208	0.246766	0.697543	0.378031	0.0473052	0.304959	0.000630731	0.578701	0.93451	0.0888916	0.80497	0.795946	0.546824	0.0964341	0.789553	0.179909	0.00146027	0.00115506	0.0278233	0.0595805	0.560241	0.282241	N/A	2.86575e-09	0.410834	0.369731	0.819611	1.90613e-11	0.00760335	1.40526e-06	0.0230423	0.899234	0.442393	0.267324	0.00641435	0.783314	0.693342	0.867948	0.259056	0.522691	0.834626	0.755332	0.305207	0.734784	0.00647227	0.719289	0.594172	0.875251	0.0403126	0.878954	0.782899	0.0807996	0.652883	0.51175	0.869494	0.75093	0.380484	0.374537	0.644657	0.05709	0.647027	0.281489	0.816717	0.6946	0.564566	0.564566
OG0000018	0.189915	0.0953641	0.148471	0.0239161	0.549455	0.00734067	0.00193607	0.0955088	0.534543	0.00106016	0.536199	0.932833	0.00451328	0.516295	0.779898	0.484582	0.919164	0.919164	1.46894e-07	0.761975	0.135754	0.00293122	0.76033	0.757843	0.916538	0.467702	0.43498	0.735169	0.424758	0.0936589	0.213461	0.572938	0.909113	0.571067	0.427881	0.90861	0.568141	0.908392	0.73188	0.567845	0.211399	0.209635	0.419298	0.0337768	0.907013	N/A	2.13258e-10	0.000196553	0.101603	0.389225	1.90613e-11	0.00116013	0.0921417	0.560686	0.187225	0.371933	0.749807	0.0043849	0.367678	0.64266	0.546999	0.731892	0.620287	0.770961	0.691654	0.656592	0.662612	0.398923	0.649177	0.556951	0.824628	0.000263592	0.542617	0.699134	0.832384	0.58583	0.373952	0.810652	0.671397	0.661109	0.661109	0.822366	0.819611	0.600208	0.626627	0.386089	0.621822	0.535687	0.535687
OG0000019	5.69022e-05	0.627519	0.629332	0.00157598	0.157261	1.03394e-06	0.238382	0.649142	0.796226	0.34022	0.930333	0.0746858	0.308832	0.803663	0.162237	0.548012	0.93073	0.664769	0.93222	0.933579	0.240285	3.7197e-14	0.359402	0.672258	0.108811	0.268507	0.793187	0.791997	0.262306	0.0498314	0.543331	0.655269	0.928265	0.011859	0.793046	0.142145	0.402637	0.92533	0.925272	0.00108429	0.539723	0.00821456	0.428415	0.929445	0.791696	N/A	2.13258e-10	0.0909263	0.402339	0.337739	1.21912e-07	0.0723825	9.42715e-05	0.00280817	0.67714	0.853538	0.225973	0.0239692	0.756945	0.668026	0.850804	0.765908	0.882265	0.80739	0.725219	0.103856	0.70973	0.00324694	0.6946	0.579904	0.860538	0.566175	0.867051	0.762154	0.182024	0.633643	0.792033	0.610092	0.728928	0.721411	0.721411	0.424188	0.0486523	0.63707	0.669477	0.804014	0.680685	0.558396	0.558396
OG0000020	0.0901575	0.134378	0.0153507	0.0176329	2.85229e-05	0.0151036	0.0691883	0.0444572	0.639395	0.63527	0.507894	0.0245238	0.443936	0.126594	0.78374	0.921371	0.76652	0.920743	0.922469	0.489467	0.149515	2.43169e-08	0.48641	0.919251	0.918174	0.476218	0.139041	0.919164	0.48247	0.000958288	0.762291	0.919195	0.918791	0.612008	0.918348	0.1911	0.918157	0.918157	0.475678	0.360013	0.482037	0.480266	0.612408	0.47978	0.761717	N/A	2.13258e-10	0.000196553	0.101603	8.73056e-05	4.49332e-09	0.000755573	0.00871051	0.560686	0.650696	0.838261	0.749807	0.0139681	0.732216	0.646486	0.186124	0.731892	0.863246	0.775776	0.691654	0.878675	0.667054	0.150507	0.653408	0.558939	0.828611	0.509954	0.843994	0.726921	0.383713	0.606123	0.758012	0.83368	0.697908	0.686914	0.686914	0.843994	0.841581	0.61938	0.649177	0.770961	0.649177	0.545636	0.545636
OG0000021	2.21051e-09	0.914314	0.912818	6.31423e-08	0.00272762	8.41154e-24	0.0288119	0.342065	0.13526	0.712375	0.712375	0.906181	0.297582	0.056144	0.558094	0.253094	0.696488	0.367403	0.711588	0.163175	0.0375911	1.29086e-05	0.0349471	0.358931	0.687318	0.0540173	0.90517	0.0838927	0.192323	0.000659116	0.716524	0.290313	0.288077	0.406611	0.0144523	0.00761776	0.702148	0.524132	0.376081	0.0392046	0.541997	0.713273	0.901415	0.27572	0.713479	N/A	2.37479e-08	0.398168	0.842737	0.80836	5.92747e-14	0.344479	0.401124	0.337415	0.835632	0.467882	0.687791	0.47454	0.671398	0.600208	0.777792	0.279545	0.525614	0.707449	0.637638	0.569171	0.611898	0.288648	0.601535	0.536285	0.766673	0.760636	0.279905	0.686481	0.821859	0.578688	0.70974	0.258398	0.659594	0.643763	0.643763	0.805028	0.492443	0.583708	0.606772	0.722819	0.611897	0.532296	0.532296
OG0000022	1.19178e-11	0.0665527	0.554325	0.0148526	0.0958261	8.83747e-10	0.6727	0.888093	0.876001	0.642278	0.87427	0.680449	0.0881419	0.470608	0.469555	0.454352	0.450902	0.450902	0.00943671	0.649357	0.641934	0.641934	0.646976	0.00167032	0.437017	0.283834	0.877866	0.877051	0.309502	0.000183349	0.657217	0.649605	0.295954	0.876429	0.273015	0.869292	0.425067	0.86895	0.629477	0.629477	0.877307	0.0324946	0.876586	0.876586	0.648984	N/A	9.45046e-16	0.207829	0.0291588	0.0185352	0.0402668	0.761198	0.388879	0.848659	0.46879	0.72526	0.640448	0.130562	0.62663	0.570603	0.72491	0.633649	0.777834	0.671407	0.604169	0.803114	0.587936	0.775162	0.579412	0.527599	0.728962	0.707461	0.754299	0.633649	0.218256	0.556047	0.659601	0.74044	0.611899	0.604169	0.604169	0.404286	0.39849	0.556832	0.573572	0.671407	0.579412	0.521892	0.521892
OG0000023	2.14263e-18	0.113077	0.0301863	0.000124142	0.00313071	7.62418e-16	0.303221	0.720234	0.151017	0.682953	0.346419	0.137943	0.906181	0.117202	0.386969	0.896153	0.696488	0.367403	0.00169758	0.663107	0.129911	2.84015e-06	0.660812	0.657343	0.653115	0.302854	0.0319171	0.686511	0.681479	0.493846	0.889298	0.249815	0.247666	0.365314	0.362853	0.245335	0.496646	0.496646	0.145948	0.345813	0.697028	0.24866	0.248163	0.248163	0.895116	N/A	4.55239e-19	0.23268	0.0702485	0.86267	1.21912e-07	0.807596	0.884221	0.872316	0.168187	0.756981	0.673297	0.107843	0.657556	0.590714	0.76269	0.66559	0.812471	0.707449	0.631332	0.0237528	0.594147	0.245777	0.585125	0.529793	0.739514	0.745212	0.471162	0.658069	0.794688	0.563803	0.69461	0.777801	0.640445	0.631332	0.631332	0.790931	0.465383	0.575043	0.596184	0.707449	0.601535	0.528867	0.528867
OG0000024	8.46894e-05	0.107064	0.91029	0.148815	0.219052	1.03394e-06	0.0663615	0.414372	0.796226	0.667714	0.440923	0.803721	0.0284938	0.26982	0.441996	0.433448	0.336002	0.429938	0.793216	0.791922	0.116239	1.8642e-12	0.79048	0.327444	0.321379	0.650067	0.324087	0.178659	0.928488	0.0186433	0.928348	0.415869	0.648556	0.319193	0.927879	0.042544	0.921267	0.283423	0.146306	0.767879	0.000261191	0.0946952	0.421414	0.133313	0.65467	N/A	2.69028e-07	0.384775	0.837491	0.802052	1.21912e-07	0.284119	1.19497e-05	0.00976506	0.884908	0.386446	0.766645	0.0835121	0.749237	0.661107	0.845416	0.758271	0.458959	0.804014	0.717499	0.504764	0.695433	0.00939688	0.680685	0.572467	0.850965	0.553812	0.862229	0.754251	0.17006	0.627811	0.784557	0.85331	0.724878	0.713481	0.713481	0.410097	0.0101461	0.626626	0.657552	0.796815	0.11599	0.556832	0.556832
OG0000027	0.0254436	0.558034	0.729045	0.219052	1.33627e-05	0.0315195	0.913171	0.776453	0.439519	0.662902	0.662902	0.450423	0.157685	0.664266	0.434851	0.419244	0.526331	0.650021	0.251939	0.526179	0.206694	1.23316e-12	0.523263	0.518868	0.923868	0.506692	0.92788	0.927445	0.782095	0.0155428	0.518709	0.925003	0.777567	0.777567	0.167997	0.119654	0.229415	0.640659	0.166771	0.779421	0.172712	0.781668	0.406639	0.643546	0.407499	N/A	0.000190254	0.103753	0.318643	0.262824	9.48135e-07	0.0252163	0.00106943	0.00205378	0.474272	0.853538	0.762663	0.0791832	0.745191	0.657551	0.84251	0.754251	0.876107	0.796815	0.713481	0.889719	0.687785	0.00165946	0.673291	0.568669	0.581215	0.829186	0.862229	0.754251	0.869719	0.621821	0.460811	0.592123	0.716415	0.709351	0.709351	0.859615	0.857485	0.63707	0.669477	0.792975	0.669477	0.553677	0.553677
OG0000028	3.3263e-21	0.878511	0.421818	0.856969	0.0383771	4.13411e-14	0.0113493	0.421071	0.469579	0.915931	0.915931	0.134632	0.00751947	0.482588	0.366334	0.424361	0.210598	0.42083	0.000102302	0.913755	0.462582	1.86946e-05	0.239056	0.234278	0.429142	0.73341	0.75872	0.606364	0.465136	0.599627	0.599627	0.917518	0.604745	0.917104	0.602832	0.916652	0.602003	0.916455	0.601726	0.91639	0.917644	0.1858	0.0558211	0.9172	0.129029	N/A	0.0148487	0.16074	0.430678	0.333314	0.000244815	0.782544	0.0260642	0.00184785	0.858205	0.817706	0.161337	0.00052289	0.70744	0.626626	0.812435	0.716418	0.00797321	0.736695	0.677028	0.636001	0.648642	0.123259	0.635935	0.550904	0.510502	0.266428	0.840241	0.721765	0.849196	0.599541	0.752884	0.829661	0.692924	0.682041	0.682041	0.840241	0.837764	0.615668	0.644856	0.765915	0.644856	0.544001	0.544001
OG0000029	0.0827627	0.290865	0.00729006	0.051097	0.0167134	0.162809	0.85291	0.045085	0.22044	0.0200724	0.000427176	4.44992e-05	4.44992e-05	5.91545e-11	6.0477e-06	1.14544e-06	0.222471	2.45604e-05	0.000771696	0.000650343	0.151518	0.819247	0.000133165	8.90335e-08	0.0476098	0.266506	5.04379e-05	0.114668	1.59064e-09	0.691156	0.383957	1.65495e-12	0.00838735	0.934189	0.187601	0.000171563	0.640659	9.20687e-05	0.000118096	0.000118096	0.0232998	2.64197e-08	0.924717	0.777809	0.226582	N/A	0.695148	0.709135	0.277047	0.619421	0.627844	0.0244808	6.60427e-06	1.01031e-15	0.890355	0.406689	0.0021899	2.46372e-20	0.774188	0.126204	0.86421	0.114055	0.698293	0.0208207	0.0795011	0.0370621	0.745773	0.190839	0.730249	0.601015	0.881045	0.00805344	0.644657	0.224682	0.00227804	0.652883	0.494164	0.0844136	0.75093	0.00287001	0.717499	0.417255	0.256749	0.63707	0.0114442	0.0118479	0.665584	0.552087	0.552087
OG0000030	0.552769	0.0481822	0.0318386	0.276233	3.95147e-16	0.581208	4.49171e-07	0.000527467	3.16133e-09	0.377369	0.00209553	0.239351	0.745265	0.0620878	0.762196	0.902568	0.175652	0.705572	1.41468e-14	0.705467	0.68989	0.68989	0.378551	0.168442	0.696664	0.249876	0.178028	0.382033	0.169047	0.0206614	0.038234	0.187801	0.185804	0.539425	0.159561	0.0100924	9.2301e-05	0.137375	0.0499213	0.19392	0.573509	0.431293	0.0983705	0.220078	3.5448e-08	N/A	2.01705e-05	0.0115926	0.357836	0.0328354	4.49332e-09	1.1413e-06	0.150237	0.207844	0.158258	0.558136	0.364152	0.391616	0.70744	0.626626	0.0149969	0.699134	0.0276171	0.351037	0.661109	0.00977506	0.617533	0.521021	0.606772	0.538418	0.774445	0.0512634	0.148355	0.672824	0.809453	0.571348	0.716786	0.486724	0.653411	0.649712	0.649712	0.0145229	0.80836	0.0530919	0.616913	0.061655	0.626627	0.537369	0.537369
OG0000031	1.19924e-30	0.524648	0.0843713	0.0807793	0.00888129	3.22161e-08	0.0700649	0.882515	0.876001	0.178415	0.288436	0.476508	0.0782059	0.450415	0.109937	0.87188	0.633937	0.633937	6.26947e-06	0.633808	0.641934	0.00724245	0.869631	0.868025	0.416499	0.623037	0.597918	0.854539	0.034104	0.127115	0.588657	0.595835	0.380839	0.229657	0.378465	0.227427	0.129139	0.852459	0.226145	0.590849	0.0367908	0.594852	0.381345	0.853963	0.382186	N/A	7.53558e-17	0.885622	0.869517	0.841581	0.135074	0.748736	0.366378	0.840486	0.779376	0.72526	0.631336	0.116735	0.618153	0.565329	0.713514	0.624841	0.766715	0.66112	0.596861	0.792696	0.581569	0.214184	0.573572	0.525388	0.717535	0.0166321	0.716468	0.606128	0.728993	0.539874	0.628411	0.702786	0.587937	0.58157	0.58157	0.716468	0.713161	0.547263	0.561499	0.638775	0.561499	0.516557	0.516557
OG0000032	0.0248635	0.332681	0.181239	0.176619	0.0936803	3.44493e-16	0.000164792	0.223063	0.926439	0.924143	0.0524124	0.468635	0.00615582	0.42852	0.253874	0.403964	0.297485	0.774735	0.00254635	0.519458	0.0287128	3.78951e-11	0.516514	0.512078	0.775488	0.506692	0.500141	0.497634	0.498261	0.0113912	0.922178	0.92367	0.0745775	0.503398	0.485433	0.275778	0.214236	0.922695	0.291498	0.291498	0.633781	0.923466	0.632009	0.632009	0.504658	N/A	0.0372255	0.733025	0.702845	0.66266	5.52698e-08	0.800027	5.33867e-06	0.0251429	0.656503	0.573019	0.203534	0.00170089	0.741009	0.653931	0.839447	0.750089	0.645267	0.468888	0.709351	0.887756	0.683827	0.101554	0.669477	0.56675	0.842418	0.173032	0.599519	0.736687	0.400984	0.612529	0.772125	0.84435	0.711993	0.700746	0.700746	0.233245	0.851687	0.630163	0.66161	0.784764	0.66161	0.550488	0.550488
OG0000033	2.50789e-08	4.12303e-09	0.201128	0.000216883	0.000121918	2.89231e-21	0.0576182	0.0509632	0.00789421	0.241972	0.241972	0.048356	0.415182	0.0326699	0.876769	0.433969	0.633937	0.633937	0.00101035	0.18649	0.879536	0.0357462	0.646976	0.289696	0.872659	0.872659	0.635982	0.633937	0.269932	0.0244599	0.0511606	0.634066	0.0955104	0.167608	0.869292	0.630541	0.00428433	0.61182	0.249676	0.611542	0.0552164	0.168437	0.870246	0.870246	0.633421	N/A	5.9041e-18	0.048425	0.665106	0.85467	0.135074	0.393991	0.837691	0.0837919	0.779376	0.024842	0.631336	0.575609	0.618153	0.565329	0.713514	0.624841	0.766715	0.66112	0.056092	0.803114	0.587936	0.230292	0.579412	0.527599	0.728962	0.696287	0.742869	0.624841	0.755397	0.548072	0.64972	0.72897	0.60417	0.596861	0.596861	0.742869	0.378439	0.552087	0.567602	0.66112	0.573572	0.520124	0.520124
OG0000036	1.70133e-07	0.00418791	0.12153	2.51949e-09	0.180826	0.0211468	1.9835e-07	0.197575	0.566914	0.720508	0.406975	0.0863917	0.756144	0.917662	2.50318e-06	0.206818	0.920743	0.620459	0.919291	0.143937	0.925769	9.92373e-05	0.28554	0.280573	0.921175	0.0279526	0.370158	0.24965	0.681479	0.34313	0.680892	0.52927	0.704302	0.111578	0.147063	0.890353	0.0247871	0.0807576	0.885687	0.0246961	0.382894	0.704939	0.704621	0.262251	0.263092	N/A	2.86575e-09	0.410834	0.000406196	0.11354	0.135074	8.87563e-05	0.461654	0.0286555	0.580857	0.480339	0.0437415	0.253022	0.137348	0.622428	0.807564	0.0493248	0.140586	0.775776	0.682041	0.178745	0.110364	0.0228452	0.657552	0.560912	0.335204	0.000129012	0.139033	0.66559	0.492744	0.563803	0.32902	0.785403	0.64703	0.637638	0.21172	0.471162	0.0563046	0.570603	0.590715	0.715333	0.606772	0.530586	0.530586
OG0000038	3.46795e-09	0.0105904	0.53787	0.697678	0.697678	0.156084	0.000247185	0.832073	0.736437	0.681059	0.272926	0.879253	0.000965209	0.307559	0.0172231	1.1569e-09	0.150398	8.38385e-05	1.40026e-61	0.000255924	2.85539e-05	0.000452104	0.0533301	3.46481e-13	2.57894e-05	1.07305e-05	0.26611	0.675172	0.0528941	0.722084	0.722084	0.0537826	0.602111	0.602111	0.601226	0.601226	0.600846	0.600846	0.600719	0.600719	0.603182	0.150799	0.6023	0.6023	0.602616	N/A	1.3528e-07	0.84825	0.537755	0.450409	0.680724	0.0226952	0.792767	0.77123	0.00127802	0.129561	0.579416	5.43159e-05	0.570606	0.537369	0.640472	0.000119023	0.740477	0.000311578	0.000160837	0.492999	0.581569	0.763991	0.573572	0.525388	0.717535	5.22074e-06	0.567629	0.52714	0.0398	0.513856	0.0510053	0.532308	0.511132	0.510218	0.510218	0.535703	0.534858	0.505613	0.507463	0.519238	0.507463	0.501882	0.501882
OG0000039	2.85686e-22	0.148158	0.00119794	2.4361e-06	0.195804	2.6562e-12	0.0811719	0.743394	0.266027	0.328483	0.00635633	0.739251	0.57896	0.25217	0.00665597	0.616346	0.0400064	0.613602	4.3297e-08	0.924946	0.926944	0.000121217	0.776917	0.92357	0.499563	0.77177	0.00294239	0.10328	0.327345	0.478256	0.00141718	0.0245909	0.269224	0.000122711	5.53905e-05	0.362853	0.0880732	0.00315151	0.0166301	0.00132109	0.160937	0.00882419	0.323933	0.0422439	0.324807	N/A	4.55239e-19	0.499566	0.877479	0.381338	2.17226e-10	0.30973	0.894736	0.477199	0.00616847	0.00679465	0.142115	0.893074	0.131566	0.618149	0.275777	0.00501235	0.860162	0.770961	0.0365486	0.202021	0.679778	0.0965147	0.665584	0.564818	0.839252	0.0592425	0.000397858	0.66559	0.135235	0.559951	0.72993	0.000665325	0.697908	0.661109	0.249389	0.0025495	0.814198	0.596183	0.186802	0.188878	0.63133	0.539041	0.539041
OG0000040	0.00781948	0.558034	0.563843	0.733556	0.0374969	0.0136871	0.151476	0.184457	0.918819	0.599571	0.253439	0.256741	0.100544	0.62913	0.922581	0.484582	0.76206	0.919164	0.204337	0.489467	0.310753	1.39801e-11	0.764821	0.481804	0.759402	0.476218	0.75373	0.252362	0.465136	0.019943	0.599627	0.917518	0.917104	0.756282	0.468154	0.182699	0.594278	0.594278	0.45751	0.749236	0.917644	0.605557	0.9172	0.9172	0.261299	N/A	0.000190254	0.103753	0.318643	0.262824	0.0402668	0.210406	8.09422e-06	0.0523266	0.624162	0.53283	0.173775	0.0028679	0.717862	0.634792	0.821315	0.726921	0.860162	0.770961	0.686914	0.45115	0.667054	0.00445452	0.653408	0.558939	0.828611	0.501457	0.569656	0.716418	0.365122	0.599541	0.752884	0.829661	0.692924	0.682041	0.682041	0.840241	0.564453	0.611896	0.640442	0.765915	0.644856	0.544001	0.544001
OG0000041	0.0038238	0.033529	0.453172	0.027952	0.279047	0.19768	0.757563	0.785925	0.773923	0.043396	0.770824	0.00513302	0.86587	6.90095e-33	0.000544596	0.85586	0.854539	0.595695	0.603719	2.20529e-09	0.245481	0.00929924	0.00265618	5.25301e-19	8.68993e-08	1.04848e-19	0.0408012	0.0399962	0.760373	0.200919	0.200919	0.323979	0.00333554	3.3053e-25	0.345229	0.345229	0.284099	0.284099	0.146104	0.000768575	0.509977	8.20934e-05	0.0762241	0.813344	0.076614	N/A	0.635475	0.647173	0.0723179	0.0705034	0.583732	0.608117	0.136287	0.0515294	0.0171442	0.609379	0.00510931	0.0752293	0.590718	0.54888	0.673324	0.0554675	0.740477	0.638775	0.58157	1.70596e-05	0.606124	0.000179007	0.0557601	0.0191385	0.230407	0.00905592	0.0101096	0.55209	0.631386	0.518345	0.5921	0.0969911	0.570605	0.556833	0.556833	0.000562409	0.66266	0.532297	0.542358	0.600218	0.542358	0.511131	0.511131
OG0000042	0.0941108	0.0538227	0.013223	0.381208	0.0110474	1.87135e-06	0.197353	0.917155	0.774646	0.499988	0.628887	0.100544	0.6603	0.642031	0.403381	0.922847	0.922233	0.626965	0.0331448	0.497476	0.777355	5.79924e-06	0.494448	0.76667	0.763745	0.484349	0.475007	0.0364826	0.758203	0.0222515	0.606968	0.613734	0.479293	0.918791	0.468154	0.755035	0.360369	0.918157	0.265391	0.475678	0.919318	0.0930251	0.364434	0.612408	0.48059	N/A	3.7287e-06	0.0138258	0.369731	0.0362915	1.52684e-05	0.256364	0.00222033	0.00410969	0.870952	0.834644	0.185908	0.0369452	0.727593	0.64266	0.829192	0.736687	0.866138	0.780373	0.696263	0.881154	0.671394	0.0864407	0.657552	0.560912	0.832364	0.154027	0.577714	0.721765	0.37459	0.602854	0.758012	0.83368	0.697908	0.686914	0.686914	0.577714	0.841581	0.61938	0.649177	0.770961	0.649177	0.545636	0.545636
OG0000043	0.0841789	0.0152084	0.447827	0.0175742	0.914046	4.19666e-08	0.0811719	0.259577	0.918819	0.917788	0.917788	0.632481	0.0752683	0.614738	0.61389	0.609151	0.917486	0.356512	0.606515	0.915666	0.26992	2.16485e-09	0.750519	0.914099	0.73928	0.73928	0.742747	0.91174	0.224791	0.0136998	0.0655274	0.911774	0.15849	0.911327	0.726047	0.206406	0.558262	0.296879	0.0554962	0.41498	0.222364	0.571933	0.312672	0.909219	0.909396	N/A	2.01705e-05	0.0551177	0.345378	0.286088	2.17226e-10	0.30973	0.248362	0.0918176	0.861738	0.822356	0.724882	0.0736458	0.70744	0.626626	0.812435	0.716418	0.385109	0.765915	0.677028	0.87017	0.653409	0.066537	0.640442	0.552934	0.519997	0.127778	0.827323	0.705112	0.837061	0.589328	0.736062	0.8159	0.677029	0.258237	0.661109	0.532506	0.527013	0.596183	0.621822	0.743126	0.626627	0.537369	0.537369
OG0000046	7.3415e-14	0.442741	0.00799853	0.465319	2.16397e-09	8.83747e-10	0.000757201	0.900946	0.0606733	0.0991775	0.31378	0.166504	0.333045	0.0127092	0.569053	0.698736	0.696488	0.895284	0.273493	0.541094	0.178499	0.0235902	0.711821	0.38735	0.528541	0.263166	0.354545	0.15067	0.344028	0.00380624	0.34313	0.696596	0.894778	0.894778	0.693633	0.511903	0.0581678	0.893918	0.692738	0.692738	0.250474	0.366361	0.894905	0.695508	0.24899	N/A	2.37479e-08	0.858581	0.837491	0.0262862	0.0402668	0.761198	0.0170786	0.0245146	0.840942	0.263748	0.694607	0.0837859	0.677952	0.604821	0.0540627	0.672824	0.525614	0.707449	0.637638	0.35228	0.623033	0.823149	0.611897	0.540536	0.781669	0.403225	0.471162	0.658069	0.794688	0.563803	0.69461	0.777801	0.640445	0.631332	0.631332	0.790931	0.787816	0.579411	0.601535	0.707449	0.601535	0.528867	0.528867
OG0000047	2.18993e-05	0.54464	0.184384	5.50404e-06	0.401689	7.49715e-08	0.886716	0.875988	0.558189	0.553253	0.835564	0.680449	0.000385324	0.167214	0.869819	0.845304	0.54335	0.179054	9.04298e-06	0.56285	0.325783	0.0429748	0.139005	0.555839	0.0174121	0.130677	0.0408012	0.764634	0.722583	0.722084	0.722084	0.467558	0.465436	0.791646	0.0568889	0.790371	0.245652	0.245652	0.461794	0.789634	0.793171	0.249335	0.248912	0.791917	0.0203455	N/A	0.000190254	0.339678	0.818435	0.237929	0.0402668	0.761198	0.600715	0.830974	0.00567548	0.668066	0.621827	0.00933485	0.609352	0.559952	0.70118	0.069059	0.0056725	0.193742	7.95893e-06	0.00121074	0.633645	0.0475223	0.621822	0.544727	0.794661	2.0742e-06	0.221634	0.55209	0.199997	0.513856	0.578695	0.633681	0.552089	0.548074	0.548074	0.644904	0.642154	0.527138	0.535688	0.585839	0.535688	0.509302	0.509302
OG0000048	2.01177e-05	1.74496e-11	0.942864	0.000119173	0.00143417	3.15679e-17	0.907581	0.907371	0.29406	0.720508	0.904259	0.00467814	0.911043	0.416217	0.296606	0.54438	0.901765	0.901765	0.287096	0.541094	0.211787	2.29021e-08	0.711821	0.708848	0.381371	0.705223	0.895948	0.895284	0.893391	0.691039	0.691039	0.895326	0.69518	0.365314	0.702799	0.109917	0.258352	0.524132	0.376081	0.108967	0.898883	0.898441	0.0676394	0.898319	0.898522	N/A	5.18588e-27	0.000147717	0.718485	0.665952	1.21912e-07	0.807596	0.47643	0.451724	0.835632	0.788986	0.687791	0.0766819	0.671398	0.600208	0.777792	0.679783	0.825401	0.722819	0.643763	0.845996	0.623033	0.0386194	0.611897	0.540536	0.781669	0.416506	0.485101	0.66559	0.802401	0.567601	0.702355	0.461101	0.640445	0.637638	0.637638	0.79827	0.795223	0.583708	0.606772	0.715333	0.606772	0.530586	0.530586
