"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"Ion_trans",7.11109350946024e-05,0.0715041287824959,0.611111111111111,0.0952380952380952,0.515873015873016,0.000919953035982443,"Group_A"
"Cation_ATPase_C",2.7891923604983e-05,0.0432912722362419,0.555555555555556,0.0476190476190476,0.507936507936508,0.000440354309036247,"Group_A"
"Cation_ATPase_N",2.7891923604983e-05,0.0432912722362419,0.555555555555556,0.0476190476190476,0.507936507936508,0.000440354309036247,"Group_A"
"Arf",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"DEAD",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"Forkhead",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"Frag1",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"Helicase_C",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"Ion_trans_2",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"Kunitz_BPTI",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"Nucleotid_trans",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"PAZ",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"PD40",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"Piwi",3.28888120193518e-06,0,0.5,0,0.5,9.88561792043208e-05,"Group_A"
"TMEM40",7.8305088834617e-05,Inf,0,0.5,0.5,0.000919953035982443,"Group_B"
"E1-E2_ATPase",0.00010267942387756,0.0657826602343729,0.555555555555556,0.0714285714285714,0.484126984126984,0.0011301967571875,"Group_A"
"ig",0.00010267942387756,0.0657826602343729,0.555555555555556,0.0714285714285714,0.484126984126984,0.0011301967571875,"Group_A"
"EGF",2.76652948162782e-05,0.0265758492932453,0.5,0.0238095238095238,0.476190476190476,0.000440354309036247,"Group_A"
"EGF_CA",2.76652948162782e-05,0.0265758492932453,0.5,0.0238095238095238,0.476190476190476,0.000440354309036247,"Group_A"
"LRR_8",0.000704419702356205,0.123121412362962,0.666666666666667,0.19047619047619,0.476190476190476,0.00591939782141262,"Group_A"
"PAX",2.76652948162782e-05,0.0265758492932453,0.5,0.0238095238095238,0.476190476190476,0.000440354309036247,"Group_A"
"C2",0.000127608590635084,0.0536178780162745,0.5,0.0476190476190476,0.452380952380952,0.00138508491085165,"Group_A"
"7TM_GPCR_Srsx",1.71021822500629e-05,0,0.444444444444444,0,0.444444444444444,0.000287426998460734,"Group_A"
