"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"DUF4166",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4188",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4215",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF4219",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"DUF4243",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4334",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF4345",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"DUF4347",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF4371",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4385",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"DUF4386",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4414",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4440",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF4477",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4507",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"DUF4518",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4522",0.091057115185818,Inf,0,0.166666666666667,0.166666666666667,0.164510585254585,"Group_B"
"DUF4588",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.0102491865864731,"Group_A"
"DUF4597",0.091359685221356,Inf,0,0.19047619047619,0.19047619047619,0.164510585254585,"Group_B"
"DUF4602",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF4612",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4617",0.0118290875120711,Inf,0,0.285714285714286,0.285714285714286,0.0418300085551292,"Group_B"
"DUF4629",0.091359685221356,Inf,0,0.19047619047619,0.19047619047619,0.164510585254585,"Group_B"
"DUF4637",0.0248898220400452,Inf,0,0.238095238095238,0.238095238095238,0.0646333751297258,"Group_B"
"DUF465",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4658",0.164966624627026,Inf,0,0.142857142857143,0.142857142857143,0.29134783535824,"Group_B"
"DUF4674",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"DUF4692",0.091057115185818,Inf,0,0.166666666666667,0.166666666666667,0.164510585254585,"Group_B"
"DUF4699",0.0118290875120711,Inf,0,0.285714285714286,0.285714285714286,0.0418300085551292,"Group_B"
"DUF4704",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4714",0.091359685221356,Inf,0,0.19047619047619,0.19047619047619,0.164510585254585,"Group_B"
"DUF4717",0.306093697130026,Inf,0,0.0952380952380952,0.0952380952380952,0.342956593988695,"Group_B"
"DUF4733",0.0248898220400452,Inf,0,0.238095238095238,0.238095238095238,0.0646333751297258,"Group_B"
"DUF4772",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4779",0.547106954997078,Inf,0,0.0714285714285714,0.0714285714285714,0.594251682182372,"Group_B"
"DUF4796",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4797",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4817",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"DUF488",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"DUF4906",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"DUF4918",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"DUF4939",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF4968",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF5011",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF5060",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF5110",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF5122",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF5332",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"DUF5346",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"DUF5356",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF5387",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF604",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF621",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF659",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"DUF676",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF778",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
