FamilyID	TaxonID	Count	Change	Pvalue
OG0000051	Pchi	31	4	0.223512
OG0000051	68	19	0	0.928589
OG0000051	Pcla	27	-2	0.614243
OG0000051	67	19	0	0.740916
OG0000051	70	19	0	0.724069
OG0000051	Dapu	22	3	0.241004
OG0000051	Dpul	21	2	0.414714
OG0000051	73	14	-5	0.00381393
OG0000051	Iele	8	-6	0.0282472
OG0000051	Dmel	15	1	0.636652
OG0000052	Ptep	0	-3	0.0217493
OG0000052	Ebro	1	0	0.725253
OG0000052	47	2	0	0.549376
OG0000052	40	1	0	0.57148
OG0000052	Tuco	0	-1	0.305666
OG0000052	Pcau	1	0	0.713636
OG0000052	46	2	1	0.0186302
OG0000052	Nstr	0	-2	0.0612892
OG0000052	52	1	0	0.536616
OG0000052	49	2	0	0.521661
OG0000052	Caug	3	1	0.227768
OG0000052	41	1	0	0.516791
OG0000052	42	1	0	0.721361
OG0000052	Psam	2	1	0.138499
OG0000052	Ppac	0	-1	0.364932
OG0000052	Anas	2	0	0.767208
OG0000052	60	2	0	0.647973
OG0000052	Popi	0	-1	0.300049
OG0000052	Dpte	0	-1	0.294536
OG0000052	43	1	0	0.505975
OG0000052	48	2	0	0.599075
OG0000052	44	0	-1	0.314235
OG0000052	Hexe	0	0	0.5
OG0000052	Rvar	0	0	0.5
OG0000052	45	1	0	0.512673
OG0000052	Lpol	2	0	0.8014
OG0000052	50	3	1	0.0308571
OG0000052	54	2	0	0.563721
OG0000052	Cscu	62	59	3.06634e-35
OG0000052	Dsil	0	-1	0.294536
OG0000052	57	2	0	0.596614
OG0000052	Dste	1	-1	0.465735
OG0000052	Eaff	2	0	0.777957
OG0000052	Znev	1	0	0.694586
OG0000052	62	2	0	0.658521
OG0000052	53	2	0	0.529615
OG0000052	55	13	11	1.39118e-12
OG0000052	Smar	27	14	7.83017e-05
OG0000052	51	1	-1	0.0583543
OG0000052	56	1	-1	0.133741
OG0000052	Hhol	0	-1	0.302217
OG0000052	Gmae	0	-1	0.302217
OG0000052	Rimm	27	14	7.83017e-05
OG0000052	Tcas	0	0	0.5
OG0000052	Hazt	4	2	0.0813741
OG0000052	Dmag	2	0	0.749899
OG0000052	69	2	0	0.541929
OG0000052	Dgal	4	2	0.0647765
OG0000052	Tqin	14	12	1.06581e-07
OG0000052	Hame	1	-1	0.380304
OG0000052	72	2	0	0.524867
OG0000052	58	2	0	0.541929
OG0000052	59	2	0	0.553755
OG0000052	71	2	0	0.540417
OG0000052	74	1	0	0.525668
OG0000052	75	0	-1	0.107732
OG0000052	Ppol	2	0	0.794213
OG0000052	66	2	0	0.532741
OG0000052	Tcal	0	-2	0.0422997
OG0000052	61	2	0	0.562318
OG0000052	65	2	0	0.589085
OG0000052	63	2	0	0.560909
OG0000052	Cqua	2	0	0.747592
OG0000052	64	2	0	0.593446
OG0000052	Pchi	2	0	0.757666
OG0000052	68	2	0	0.747099
OG0000052	Pcla	2	0	0.747592
OG0000052	67	2	0	0.540417
OG0000052	70	2	0	0.535835
OG0000052	Dapu	2	0	0.743653
OG0000052	Dpul	3	1	0.16817
OG0000052	73	1	-1	0.182273
OG0000052	Iele	1	0	0.697572
OG0000052	Dmel	0	0	0.5
OG0000053	Ptep	19	5	0.0744992
OG0000053	Ebro	19	9	0.00247477
OG0000053	47	11	0	0.697653
OG0000053	40	10	2	0.0640399
OG0000053	Tuco	21	11	0.000467643
OG0000053	Pcau	11	1	0.613358
OG0000053	46	11	1	0.175947
OG0000053	Nstr	7	-4	0.161452
OG0000053	52	11	0	0.746389
OG0000053	49	12	0	0.610896
OG0000053	Caug	22	11	0.000326089
OG0000053	41	10	2	0.0112119
OG0000053	42	14	4	0.100524
OG0000053	Psam	41	27	2.16904e-08
OG0000053	Ppac	4	-10	0.00100069
OG0000053	Anas	5	-4	0.0459739
OG0000053	60	9	-2	0.225455
OG0000053	Popi	4	-7	0.00392195
OG0000053	Dpte	5	-6	0.0168969
OG0000053	43	10	0	0.555186
OG0000053	48	12	1	0.267104
OG0000053	44	10	0	0.922003
OG0000053	Hexe	9	-1	0.931176
OG0000053	Rvar	10	0	0.794588
OG0000053	45	10	0	0.607386
OG0000053	Lpol	25	13	0.000106122
OG0000053	50	14	2	0.0628923
OG0000053	54	11	0	0.734112
OG0000053	Cscu	28	14	7.11375e-05
OG0000053	Dsil	11	0	0.921489
OG0000053	57	11	0	0.795254
OG0000053	Dste	39	28	1.00073e-11
OG0000053	Eaff	9	0	0.906627
OG0000053	Znev	10	2	0.275146
OG0000053	62	10	-1	0.608506
OG0000053	53	11	0	0.634091
OG0000053	55	11	0	0.830235
OG0000053	Smar	6	-5	0.0449355
OG0000053	51	11	-1	0.273788
OG0000053	56	11	0	0.783521
OG0000053	Hhol	8	-3	0.288385
OG0000053	Gmae	16	5	0.0702639
OG0000053	Rimm	20	9	0.00217647
OG0000053	Tcas	6	-1	0.681658
OG0000053	Hazt	8	-1	0.711935
OG0000053	Dmag	23	5	0.0887195
OG0000053	69	18	0	0.73896
OG0000053	Dgal	14	-4	0.171001
OG0000053	Tqin	4	-7	0.00368683
OG0000053	Hame	9	-1	0.70953
OG0000053	72	11	0	0.61607
OG0000053	58	11	0	0.675701
OG0000053	59	11	0	0.709552
OG0000053	71	11	0	0.670962
OG0000053	74	8	0	0.658809
OG0000053	75	7	-1	0.486482
OG0000053	Ppol	12	1	0.619616
OG0000053	66	10	0	0.635139
OG0000053	Tcal	6	-3	0.202758
OG0000053	61	11	0	0.730854
OG0000053	65	10	0	0.771464
OG0000053	63	9	-1	0.336699
OG0000053	Cqua	7	-3	0.178186
OG0000053	64	10	0	0.778593
OG0000053	Pchi	20	10	0.000140437
OG0000053	68	18	7	0.00525224
OG0000053	Pcla	10	0	0.900157
OG0000053	67	11	0	0.670962
OG0000053	70	18	0	0.716979
OG0000053	Dapu	18	0	0.925583
OG0000053	Dpul	26	8	0.00560688
OG0000053	73	8	-3	0.0196322
OG0000053	Iele	3	-5	0.016273
OG0000053	Dmel	6	-1	0.681658
OG0000054	Ptep	16	1	0.676416
OG0000054	Ebro	55	41	3.55692e-16
OG0000054	47	14	0	0.729026
OG0000054	40	10	2	0.0640399
OG0000054	Tuco	12	2	0.363768
OG0000054	Pcau	15	5	0.0599414
OG0000054	46	14	0	0.77763
OG0000054	Nstr	11	-3	0.360898
OG0000054	52	14	-1	0.462338
OG0000054	49	15	0	0.632508
OG0000054	Caug	14	0	0.930786
OG0000054	41	11	3	0.000478907
OG0000054	42	12	1	0.640363
OG0000054	Psam	19	7	0.0365393
OG0000054	Ppac	7	-5	0.138794
OG0000054	Anas	21	5	0.0900597
OG0000054	60	14	0	0.871318
OG0000054	Popi	15	0	0.934101
OG0000054	Dpte	6	-8	0.00329813
OG0000054	43	12	1	0.0328779
OG0000054	48	15	1	0.319401
OG0000054	44	11	-1	0.787219
OG0000054	Hexe	8	-3	0.367519
OG0000054	Rvar	13	2	0.460492
OG0000054	45	14	2	0.0140045
OG0000054	Lpol	33	18	3.43591e-06
OG0000054	50	15	0	0.761341
OG0000054	54	14	0	0.765712
OG0000054	Cscu	22	7	0.0270462
OG0000054	Dsil	12	-2	0.540681
OG0000054	57	14	0	0.822877
OG0000054	Dste	11	-3	0.353038
OG0000054	Eaff	18	4	0.117975
OG0000054	Znev	9	-2	0.470698
OG0000054	62	16	1	0.470923
OG0000054	53	14	0	0.660643
OG0000054	55	14	0	0.853286
OG0000054	Smar	9	-5	0.105238
OG0000054	51	15	0	0.704598
OG0000054	56	14	0	0.812326
OG0000054	Hhol	12	-2	0.549106
OG0000054	Gmae	16	2	0.441229
OG0000054	Rimm	25	11	0.00123135
OG0000054	Tcas	10	0	0.910575
OG0000054	Hazt	12	-4	0.177932
OG0000054	Dmag	16	1	0.616006
OG0000054	69	15	0	0.71499
OG0000054	Dgal	14	-1	0.760276
OG0000054	Tqin	11	-3	0.341124
OG0000054	Hame	16	0	0.9229
OG0000054	72	14	0	0.64029
OG0000054	58	14	0	0.706027
OG0000054	59	14	0	0.741209
OG0000054	71	14	0	0.700976
OG0000054	74	11	-1	0.326847
OG0000054	75	10	-1	0.55705
OG0000054	Ppol	23	8	0.0111475
OG0000054	66	16	0	0.689586
OG0000054	Tcal	9	-5	0.0556439
OG0000054	61	15	1	0.213026
OG0000054	65	16	0	0.826931
OG0000054	63	16	0	0.776403
OG0000054	Cqua	20	4	0.103156
OG0000054	64	16	0	0.832737
OG0000054	Pchi	14	-2	0.510555
OG0000054	68	15	1	0.599275
OG0000054	Pcla	15	-1	0.768861
OG0000054	67	14	0	0.700976
OG0000054	70	15	0	0.693471
OG0000054	Dapu	15	0	0.918181
OG0000054	Dpul	17	2	0.357491
OG0000054	73	12	-2	0.222949
OG0000054	Iele	15	3	0.208138
OG0000054	Dmel	6	-4	0.0644231
OG0000055	Ptep	15	2	0.418739
OG0000055	Ebro	12	3	0.186234
OG0000055	47	11	0	0.697653
OG0000055	40	9	1	0.264348
OG0000055	Tuco	11	2	0.337426
OG0000055	Pcau	13	4	0.0773277
OG0000055	46	11	2	0.0543863
OG0000055	Nstr	12	1	0.637179
OG0000055	52	13	0	0.768169
OG0000055	49	13	0	0.618331
OG0000055	Caug	13	1	0.636333
OG0000055	41	9	1	0.0671309
OG0000055	42	8	-1	0.754621
OG0000055	Psam	9	1	0.496658
OG0000055	Ppac	5	-3	0.288178
OG0000055	Anas	14	-1	0.777844
OG0000055	60	14	1	0.416449
OG0000055	Popi	13	0	0.929086
OG0000055	Dpte	8	-5	0.0618138
OG0000055	43	9	0	0.5501
OG0000055	48	13	2	0.0646463
OG0000055	44	10	1	0.601904
OG0000055	Hexe	11	1	0.544896
OG0000055	Rvar	11	1	0.544896
OG0000055	45	9	0	0.598374
OG0000055	Lpol	37	24	2.89682e-09
OG0000055	50	13	0	0.742592
OG0000055	54	11	0	0.734112
OG0000055	Cscu	14	1	0.653061
OG0000055	Dsil	12	-1	0.784674
OG0000055	57	12	1	0.261089
OG0000055	Dste	10	-2	0.521208
OG0000055	Eaff	21	7	0.0146942
OG0000055	Znev	10	-1	0.756078
OG0000055	62	15	2	0.175307
OG0000055	53	11	0	0.634091
OG0000055	55	11	0	0.830235
OG0000055	Smar	11	0	0.922365
OG0000055	51	13	0	0.686421
OG0000055	56	11	0	0.783521
OG0000055	Hhol	10	-1	0.770317
OG0000055	Gmae	12	1	0.627507
OG0000055	Rimm	11	0	0.922365
OG0000055	Tcas	11	0	0.91494
OG0000055	Hazt	13	-2	0.511707
OG0000055	Dmag	10	-2	0.432338
OG0000055	69	12	0	0.686424
OG0000055	Dgal	11	-1	0.731582
OG0000055	Tqin	9	-3	0.303207
OG0000055	Hame	18	1	0.638875
OG0000055	72	12	0	0.62444
OG0000055	58	12	0	0.686424
OG0000055	59	13	1	0.161951
OG0000055	71	12	0	0.681554
OG0000055	74	11	0	0.697653
OG0000055	75	11	0	0.835746
OG0000055	Ppol	14	1	0.649165
OG0000055	66	17	0	0.697262
OG0000055	Tcal	12	-2	0.513974
OG0000055	61	13	0	0.752846
OG0000055	65	17	0	0.833201
OG0000055	63	15	0	0.768155
OG0000055	Cqua	16	-1	0.775841
OG0000055	64	17	2	0.0916934
OG0000055	Pchi	26	9	0.00385799
OG0000055	68	12	0	0.909235
OG0000055	Pcla	17	0	0.924505
OG0000055	67	12	0	0.681554
OG0000055	70	12	0	0.666097
OG0000055	Dapu	13	1	0.563866
OG0000055	Dpul	13	1	0.563866
OG0000055	73	11	-1	0.557279
OG0000055	Iele	11	0	0.919073
OG0000055	Dmel	9	-2	0.454598
OG0000056	Ptep	22	3	0.337152
OG0000056	Ebro	71	56	4.78004e-23
OG0000056	47	16	0	0.746623
OG0000056	40	9	1	0.264348
OG0000056	Tuco	7	-2	0.455578
OG0000056	Pcau	15	6	0.0180774
OG0000056	46	16	1	0.247938
OG0000056	Nstr	15	-1	0.815354
OG0000056	52	16	0	0.794189
OG0000056	49	17	0	0.645818
OG0000056	Caug	9	1	0.558188
OG0000056	41	10	2	0.0112119
OG0000056	42	7	-3	0.282401
OG0000056	Psam	10	3	0.177939
OG0000056	Ppac	2	-5	0.0338511
OG0000056	Anas	10	0	0.907749
OG0000056	60	13	2	0.12862
OG0000056	Popi	4	-12	9.90633e-06
OG0000056	Dpte	7	-9	0.00136387
OG0000056	43	11	1	0.0299035
OG0000056	48	17	1	0.349838
OG0000056	44	8	-3	0.303629
OG0000056	Hexe	5	-3	0.287939
OG0000056	Rvar	7	-1	0.922669
OG0000056	45	15	4	1.82602e-05
OG0000056	Lpol	36	19	3.0695e-06
OG0000056	50	19	2	0.103939
OG0000056	54	18	2	0.109941
OG0000056	Cscu	34	15	0.00017299
OG0000056	Dsil	19	3	0.289899
OG0000056	57	13	-3	0.0248865
OG0000056	Dste	19	6	0.046637
OG0000056	Eaff	22	9	0.00231688
OG0000056	Znev	4	-2	0.324422
OG0000056	62	10	-1	0.608506
OG0000056	53	16	0	0.676539
OG0000056	55	22	4	0.0298417
OG0000056	Smar	19	-3	0.451185
OG0000056	51	16	-1	0.347685
OG0000056	56	18	0	0.838898
OG0000056	Hhol	15	-3	0.408735
OG0000056	Gmae	25	7	0.0449448
OG0000056	Rimm	48	26	2.84066e-08
OG0000056	Tcas	6	0	0.882112
OG0000056	Hazt	10	0	0.907749
OG0000056	Dmag	8	0	0.888301
OG0000056	69	8	0	0.639281
OG0000056	Dgal	6	-2	0.328413
OG0000056	Tqin	4	-4	0.056464
OG0000056	Hame	9	0	0.89545
OG0000056	72	8	0	0.589022
OG0000056	58	11	-2	0.016774
OG0000056	59	11	0	0.709552
OG0000056	71	8	-1	0.227276
OG0000056	74	6	0	0.627721
OG0000056	75	6	0	0.765021
OG0000056	Ppol	12	1	0.619616
OG0000056	66	9	0	0.624444
OG0000056	Tcal	11	-2	0.497725
OG0000056	61	11	0	0.730854
OG0000056	65	9	0	0.75784
OG0000056	63	10	0	0.715016
OG0000056	Cqua	7	-2	0.358969
OG0000056	64	9	-1	0.446768
OG0000056	Pchi	9	0	0.898557
OG0000056	68	8	-1	0.690003
OG0000056	Pcla	7	-2	0.358969
OG0000056	67	9	-2	0.0114069
OG0000056	70	8	0	0.622244
OG0000056	Dapu	8	0	0.885347
OG0000056	Dpul	12	4	0.0414038
OG0000056	73	6	-2	0.0576239
OG0000056	Iele	5	-1	0.670946
OG0000056	Dmel	4	-2	0.30778
OG0000062	Ptep	10	3	0.114641
OG0000062	Ebro	11	6	0.00604722
OG0000062	47	6	1	0.0645864
OG0000062	40	5	0	0.738497
OG0000062	Tuco	7	2	0.195427
OG0000062	Pcau	5	0	0.884448
OG0000062	46	5	0	0.647842
OG0000062	Nstr	9	3	0.101143
OG0000062	52	6	0	0.668808
OG0000062	49	6	0	0.560891
OG0000062	Caug	4	0	0.864401
OG0000062	41	5	0	0.575998
OG0000062	42	9	4	0.0409433
OG0000062	Psam	38	29	1.09788e-10
OG0000062	Ppac	1	-8	0.00074542
OG0000062	Anas	3	-1	0.565946
OG0000062	60	5	1	0.170411
OG0000062	Popi	4	-2	0.350042
OG0000062	Dpte	2	-4	0.0282772
OG0000062	43	5	0	0.528827
OG0000062	48	6	0	0.721016
OG0000062	44	3	-2	0.322548
OG0000062	Hexe	2	-1	0.617498
OG0000062	Rvar	3	0	0.87238
OG0000062	45	5	0	0.558766
OG0000062	Lpol	12	6	0.00872909
OG0000062	50	7	1	0.0913477
OG0000062	54	5	0	0.637765
OG0000062	Cscu	16	9	0.000447347
OG0000062	Dsil	5	-1	0.680039
OG0000062	57	4	-1	0.299088
OG0000062	Dste	1	-3	0.0464987
OG0000062	Eaff	14	9	5.632e-05
OG0000062	Znev	3	-1	0.591213
OG0000062	62	4	0	0.746272
OG0000062	53	5	0	0.569235
OG0000062	55	5	0	0.734014
OG0000062	Smar	4	-1	0.652205
OG0000062	51	6	0	0.603829
OG0000062	56	5	0	0.681641
OG0000062	Hhol	3	-2	0.3077
OG0000062	Gmae	6	1	0.459642
OG0000062	Rimm	6	1	0.455016
OG0000062	Tcas	3	-1	0.577374
OG0000062	Hazt	2	-2	0.202101
OG0000062	Dmag	4	0	0.832648
OG0000062	69	4	0	0.578661
OG0000062	Dgal	5	1	0.312805
OG0000062	Tqin	2	-2	0.248101
OG0000062	Hame	4	-1	0.587778
OG0000062	72	4	0	0.547895
OG0000062	58	4	0	0.578661
OG0000062	59	4	0	0.599004
OG0000062	71	4	0	0.576002
OG0000062	74	4	0	0.591564
OG0000062	75	4	0	0.71186
OG0000062	Ppol	10	6	0.00178622
OG0000062	66	5	0	0.575998
OG0000062	Tcal	4	-1	0.626276
OG0000062	61	4	0	0.613241
OG0000062	65	5	1	0.0970835
OG0000062	63	4	0	0.610926
OG0000062	Cqua	7	2	0.12326
OG0000062	64	4	0	0.661581
OG0000062	Pchi	2	-2	0.188291
OG0000062	68	4	0	0.830478
OG0000062	Pcla	6	1	0.368249
OG0000062	67	4	0	0.576002
OG0000062	70	4	0	0.567864
OG0000062	Dapu	4	0	0.827771
OG0000062	Dpul	5	1	0.308185
OG0000062	73	4	0	0.700451
OG0000062	Iele	5	1	0.381242
OG0000062	Dmel	4	0	0.850944
OG0000064	Ptep	15	2	0.418739
OG0000064	Ebro	18	8	0.00675527
OG0000064	47	11	0	0.697653
OG0000064	40	8	0	0.798439
OG0000064	Tuco	10	2	0.307886
OG0000064	Pcau	10	2	0.307886
OG0000064	46	11	1	0.175947
OG0000064	Nstr	2	-9	0.000153058
OG0000064	52	12	0	0.757793
OG0000064	49	13	0	0.618331
OG0000064	Caug	11	-1	0.776087
OG0000064	41	9	1	0.0671309
OG0000064	42	7	-2	0.46798
OG0000064	Psam	7	0	0.752925
OG0000064	Ppac	4	-3	0.255109
OG0000064	Anas	11	-4	0.164367
OG0000064	60	16	2	0.171997
OG0000064	Popi	1	-11	1.39744e-06
OG0000064	Dpte	11	-1	0.775713
OG0000064	43	9	0	0.5501
OG0000064	48	13	2	0.0646463
OG0000064	44	11	2	0.348403
OG0000064	Hexe	15	4	0.164174
OG0000064	Rvar	11	0	0.804445
OG0000064	45	10	1	0.0570033
OG0000064	Lpol	43	30	4.42566e-12
OG0000064	50	13	0	0.742592
OG0000064	54	11	0	0.734112
OG0000064	Cscu	18	5	0.0926041
OG0000064	Dsil	13	1	0.635751
OG0000064	57	11	0	0.795254
OG0000064	Dste	5	-6	0.0201864
OG0000064	Eaff	21	5	0.103212
OG0000064	Znev	14	2	0.375506
OG0000064	62	15	1	0.455033
OG0000064	53	11	0	0.634091
OG0000064	55	12	1	0.326826
OG0000064	Smar	11	-1	0.778074
OG0000064	51	12	-1	0.289989
OG0000064	56	11	0	0.783521
OG0000064	Hhol	14	3	0.209876
OG0000064	Gmae	8	-3	0.288385
OG0000064	Rimm	19	7	0.0144351
OG0000064	Tcas	12	0	0.918718
OG0000064	Hazt	16	1	0.638733
OG0000064	Dmag	14	1	0.588917
OG0000064	69	13	0	0.696518
OG0000064	Dgal	11	-2	0.445452
OG0000064	Tqin	9	-3	0.303207
OG0000064	Hame	18	1	0.638875
OG0000064	72	12	0	0.62444
OG0000064	58	12	1	0.117108
OG0000064	59	14	2	0.0552583
OG0000064	71	12	0	0.681554
OG0000064	74	12	0	0.70885
OG0000064	75	12	0	0.84419
OG0000064	Ppol	18	4	0.140455
OG0000064	66	17	0	0.697262
OG0000064	Tcal	18	2	0.433588
OG0000064	61	14	0	0.762512
OG0000064	65	17	0	0.833201
OG0000064	63	15	0	0.768155
OG0000064	Cqua	17	0	0.924505
OG0000064	64	17	2	0.0916934
OG0000064	Pchi	26	9	0.00385799
OG0000064	68	13	1	0.568955
OG0000064	Pcla	18	1	0.635443
OG0000064	67	12	0	0.681554
OG0000064	70	13	0	0.675695
OG0000064	Dapu	12	-1	0.739511
OG0000064	Dpul	17	4	0.105677
OG0000064	73	12	0	0.835622
OG0000064	Iele	14	2	0.380825
OG0000064	Dmel	10	-2	0.474642
OG0000066	Ptep	46	11	0.0210953
OG0000066	Ebro	17	3	0.291054
OG0000066	47	18	1	0.202977
OG0000066	40	6	-2	0.12907
OG0000066	Tuco	3	-3	0.155023
OG0000066	Pcau	3	-3	0.155023
OG0000066	46	17	3	0.0168433
OG0000066	Nstr	8	-10	0.00146162
OG0000066	52	32	0	0.864382
OG0000066	49	31	3	0.00458083
OG0000066	Caug	76	48	1.12119e-16
OG0000066	41	13	5	5.23756e-07
OG0000066	42	30	17	6.09406e-06
OG0000066	Psam	52	22	0.000148746
OG0000066	Ppac	34	4	0.4047
OG0000066	Anas	4	-9	7.11219e-05
OG0000066	60	20	-2	0.388923
OG0000066	Popi	50	18	0.000348064
OG0000066	Dpte	14	-18	5.01716e-06
OG0000066	43	13	0	0.569915
OG0000066	48	28	10	3.04266e-07
OG0000066	44	10	-3	0.344861
OG0000066	Hexe	6	-4	0.197865
OG0000066	Rvar	11	1	0.544896
OG0000066	45	14	1	0.0816698
OG0000066	Lpol	19	-9	0.0290614
OG0000066	50	35	4	0.0127392
OG0000066	54	16	-1	0.470018
OG0000066	Cscu	59	24	8.56036e-06
OG0000066	Dsil	65	33	2.2494e-09
OG0000066	57	21	4	0.0117882
OG0000066	Dste	24	3	0.37205
OG0000066	Eaff	15	-5	0.14379
OG0000066	Znev	23	-6	0.151723
OG0000066	62	16	-6	0.00554102
OG0000066	53	17	0	0.683996
OG0000066	55	15	-1	0.621357
OG0000066	Smar	13	-2	0.559151
OG0000066	51	32	1	0.26909
OG0000066	56	16	0	0.826931
OG0000066	Hhol	15	-1	0.810202
OG0000066	Gmae	12	-4	0.232941
OG0000066	Rimm	12	-3	0.359792
OG0000066	Tcas	61	27	7.48067e-08
OG0000066	Hazt	8	-5	0.0394688
OG0000066	Dmag	8	-5	0.0289867
OG0000066	69	13	0	0.696518
OG0000066	Dgal	14	1	0.584151
OG0000066	Tqin	31	4	0.292694
OG0000066	Hame	27	9	0.00393021
OG0000066	72	28	1	0.162196
OG0000066	58	22	1	0.209533
OG0000066	59	22	0	0.798758
OG0000066	71	27	4	0.00159956
OG0000066	74	29	1	0.30135
OG0000066	75	34	5	0.0323791
OG0000066	Ppol	49	27	1.04688e-08
OG0000066	66	18	0	0.704592
OG0000066	Tcal	21	1	0.697853
OG0000066	61	22	0	0.817489
OG0000066	65	18	1	0.335523
OG0000066	63	13	-3	0.00709764
OG0000066	Cqua	29	11	0.000401889
OG0000066	64	17	1	0.33425
OG0000066	Pchi	14	-3	0.318171
OG0000066	68	13	-10	0.000836387
OG0000066	Pcla	8	-10	0.00011406
OG0000066	67	23	1	0.210897
OG0000066	70	13	0	0.675695
OG0000066	Dapu	12	-1	0.739511
OG0000066	Dpul	13	0	0.9118
OG0000066	73	28	0	0.89921
OG0000066	Iele	22	-6	0.149067
OG0000066	Dmel	31	-3	0.510078
OG0000067	Ptep	18	9	0.00150545
OG0000067	Ebro	3	-3	0.170633
OG0000067	47	6	0	0.627721
OG0000067	40	6	0	0.762395
OG0000067	Tuco	6	0	0.895401
OG0000067	Pcau	9	3	0.0960584
OG0000067	46	6	0	0.668808
OG0000067	Nstr	8	2	0.2453
OG0000067	52	5	-2	0.0143636
OG0000067	49	7	0	0.569917
OG0000067	Caug	58	47	2.51904e-22
OG0000067	41	6	0	0.589025
OG0000067	42	4	-2	0.370066
OG0000067	Psam	7	3	0.0790825
OG0000067	Ppac	0	-4	0.0129033
OG0000067	Anas	6	1	0.401808
OG0000067	60	1	-3	0.00240576
OG0000067	Popi	21	14	2.03214e-06
OG0000067	Dpte	0	-5	0.000876695
OG0000067	43	6	0	0.534289
OG0000067	48	7	1	0.15945
OG0000067	44	9	3	0.102439
OG0000067	Hexe	8	-1	0.927289
OG0000067	Rvar	16	7	0.0261517
OG0000067	45	6	0	0.569234
OG0000067	Lpol	2	-5	0.00849949
OG0000067	50	9	2	0.0260425
OG0000067	54	6	0	0.657897
OG0000067	Cscu	17	8	0.00288415
OG0000067	Dsil	3	-2	0.298198
OG0000067	57	6	0	0.717097
OG0000067	Dste	1	-5	0.00495317
OG0000067	Eaff	0	-1	0.271213
OG0000067	Znev	3	-5	0.0152962
OG0000067	62	4	0	0.746272
OG0000067	53	6	0	0.581286
OG0000067	55	7	1	0.202707
OG0000067	Smar	0	-7	4.64375e-05
OG0000067	51	7	0	0.617776
OG0000067	56	5	-1	0.31792
OG0000067	Hhol	0	-5	0.00104488
OG0000067	Gmae	4	-1	0.655592
OG0000067	Rimm	34	27	3.14301e-13
OG0000067	Tcas	4	-1	0.622116
OG0000067	Hazt	10	5	0.0100042
OG0000067	Dmag	74	44	3.26365e-18
OG0000067	69	30	0	0.803706
OG0000067	Dgal	30	0	0.943375
OG0000067	Tqin	2	-8	0.000201053
OG0000067	Hame	1	-1	0.380304
OG0000067	72	11	1	0.0632242
OG0000067	58	6	0	0.610908
OG0000067	59	4	-2	0.00621269
OG0000067	71	10	0	0.659728
OG0000067	74	8	-3	0.00135276
OG0000067	75	5	-3	0.011045
OG0000067	Ppol	2	-2	0.244534
OG0000067	66	2	0	0.532741
OG0000067	Tcal	0	-1	0.271213
OG0000067	61	4	0	0.613241
OG0000067	65	2	0	0.589085
OG0000067	63	5	1	0.0646318
OG0000067	Cqua	4	2	0.0655352
OG0000067	64	2	-2	0.00904791
OG0000067	Pchi	1	-1	0.392047
OG0000067	68	30	20	1.48321e-10
OG0000067	Pcla	1	-1	0.376048
OG0000067	67	10	4	1.32484e-05
OG0000067	70	30	0	0.783436
OG0000067	Dapu	7	-23	5.25515e-13
OG0000067	Dpul	48	18	9.93043e-06
OG0000067	73	11	0	0.826685
OG0000067	Iele	39	28	1.20028e-12
OG0000067	Dmel	0	-5	0.000451575
OG0000069	Ptep	19	5	0.0744992
OG0000069	Ebro	14	2	0.428002
OG0000069	47	14	0	0.729026
OG0000069	40	11	3	0.0237766
OG0000069	Tuco	18	7	0.0125157
OG0000069	Pcau	15	4	0.10758
OG0000069	46	14	2	0.0838929
OG0000069	Nstr	11	-3	0.360898
OG0000069	52	12	-1	0.429048
OG0000069	49	14	0	0.625532
OG0000069	Caug	20	5	0.0817958
OG0000069	41	11	3	0.000478907
OG0000069	42	26	15	2.13122e-05
OG0000069	Psam	51	25	1.35505e-05
OG0000069	Ppac	28	2	0.561456
OG0000069	Anas	9	-7	0.0110411
OG0000069	60	20	3	0.0791168
OG0000069	Popi	6	-7	0.00753408
OG0000069	Dpte	7	-5	0.0521515
OG0000069	43	11	0	0.560182
OG0000069	48	14	0	0.826069
OG0000069	44	8	-3	0.303629
OG0000069	Hexe	8	0	0.769409
OG0000069	Rvar	6	-2	0.627284
OG0000069	45	12	1	0.0694105
OG0000069	Lpol	43	29	2.72938e-11
OG0000069	50	14	0	0.752334
OG0000069	54	14	0	0.765712
OG0000069	Cscu	16	2	0.436419
OG0000069	Dsil	10	-2	0.507669
OG0000069	57	15	1	0.312847
OG0000069	Dste	11	-4	0.222928
OG0000069	Eaff	26	6	0.0778806
OG0000069	Znev	13	-1	0.784257
OG0000069	62	17	-1	0.693633
OG0000069	53	14	0	0.660643
OG0000069	55	14	0	0.853286
OG0000069	Smar	13	-1	0.794826
OG0000069	51	13	-1	0.305437
OG0000069	56	14	0	0.812326
OG0000069	Hhol	18	4	0.148847
OG0000069	Gmae	15	1	0.668689
OG0000069	Rimm	18	4	0.144981
OG0000069	Tcas	14	1	0.623439
OG0000069	Hazt	17	1	0.649821
OG0000069	Dmag	10	-4	0.12648
OG0000069	69	14	0	0.706027
OG0000069	Dgal	12	-2	0.46262
OG0000069	Tqin	13	-2	0.557707
OG0000069	Hame	16	-3	0.33218
OG0000069	72	15	0	0.647795
OG0000069	58	15	0	0.71499
OG0000069	59	17	2	0.0774011
OG0000069	71	15	0	0.709882
OG0000069	74	14	0	0.729026
OG0000069	75	13	-1	0.606025
