FamilyID	Tuco<1>	Pcau<2>	Psam<3>	Ppac<4>	Hexe<5>	Rvar<6>	Ebro<7>	Nstr<8>	Lpol<9>	Ptep<10>	Cscu<11>	Popi<12>	Dpte<13>	Dsil<14>	Smar<15>	Rimm<16>	Hhol<17>	Gmae<18>	Dste<19>	Eaff<20>	Tcal<21>	Ppol<22>	Hazt<23>	Anas<24>	Pchi<25>	Hame<26>	Pcla<27>	Cqua<28>	Dmag<29>	Dgal<30>	Dapu<31>	Dpul<32>	Tqin<33>	Caug<34>	Iele<35>	Znev<36>	Tcas<37>	Dmel<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>	<54>	<55>	<56>	<57>	<58>	<59>	<60>	<61>	<62>	<63>	<64>	<65>	<66>	<67>	<68>	<69>	<70>	<71>	<72>	<73>	<74>	<75>
OG0000010	0.0240495	0.0599414	4.19911e-26	1.06996e-07	0.256321	0.256321	0.0224572	4.06727e-05	5.02206e-16	0.262199	0.000225025	5.95803e-06	2.06389e-05	0.179854	0.824278	3.60298e-18	0.00864718	0.919302	0.00176877	0.383745	0.0420379	1.83396e-05	0.0133373	1.68828e-05	0.406294	0.310437	0.000408941	0.311498	0.62317	0.866607	0.614756	0.864893	1.13547e-05	0.467329	0.016273	0.0466165	0.378292	0.00696749	N/A	0.0640399	0.0671309	0.000676999	0.5501	0.00731043	0.598374	0.160089	0.68563	0.0197147	0.618331	0.187176	0.0144924	0.390253	0.624442	0.162164	6.32002e-06	0.456143	0.783541	0.664303	0.137098	0.0344796	2.59177e-07	0.0003085	0.553741	5.598e-05	0.000860393	0.289787	0.659728	0.0421411	0.610908	0.596537	0.659728	0.607386	0.155609	0.658809	0.800852
OG0000012	0.00189489	0.0462487	0.425917	0.716799	0.946028	0.379553	5.26913e-07	2.0904e-07	0.012396	0.187421	0.570962	0.754067	1.05824e-06	0.00154085	0.311905	7.7641e-07	0.433664	0.104519	0.347542	0.106883	0.938272	0.700646	0.28785	0.28785	0.496405	0.920269	0.919429	0.612903	0.388651	0.899737	0.702449	0.702449	0.388528	0.937331	0.579977	3.83824e-10	0.784139	0.0266048	N/A	0.000462302	1.71318e-08	0.934691	0.0417721	0.689476	0.00126827	0.0293373	0.018338	0.180662	0.696503	0.827103	0.776377	0.846496	0.710908	0.298933	0.00075914	0.241402	0.252309	0.391056	0.773924	0.224656	0.794178	0.159286	0.429449	0.826036	0.820005	0.681547	0.369727	0.00821725	0.664303	0.64533	0.726257	0.662017	0.42058	0.762029	0.0656011
OG0000013	0.013544	1.22226e-05	0.103252	0.742767	0.596186	0.00315418	4.07674e-10	0.000240482	2.34223e-16	0.161076	0.0728583	0.539083	0.105915	0.179905	0.814089	0.309903	0.144397	0.698676	0.029122	0.0778806	0.815549	0.0461255	0.932061	0.0367255	0.666613	0.790179	0.0946895	0.928725	0.627699	0.492788	0.92089	0.92089	0.322244	0.194451	0.0726223	0.810082	0.797411	0.932107	N/A	1.20914e-05	1.71318e-08	0.284508	0.0417721	0.0692273	0.0937635	0.260908	0.754578	0.00231512	0.675686	0.287092	0.754815	0.548294	0.683996	0.79022	0.869184	0.833201	0.842598	0.174533	0.229797	0.503572	0.800664	0.701805	0.791092	0.361341	0.844094	0.711597	0.733787	0.519347	0.723444	0.701703	0.733787	0.668757	0.870933	0.762029	0.652063
OG0000014	6.96481e-06	0.408651	0.0055697	0.319108	0.200012	0.635111	0.412663	0.154633	0.645913	0.0205977	0.011839	0.798728	0.039787	9.44333e-13	0.000274726	0.468633	1.00992e-15	0.353696	0.00312879	0.0579981	0.0267796	0.00489904	0.0182346	0.322323	0.211894	0.23949	0.0716634	0.0158423	0.132805	0.548628	0.202719	0.946284	9.35224e-14	2.50888e-11	0.0621683	0.162363	0.061276	0.147819	N/A	0.00346877	2.19525e-14	0.00061601	0.0535501	0.436464	0.000140655	8.22177e-08	0.33794	0.0640446	0.746067	0.86245	0.312644	0.196149	0.0963042	0.415631	0.241848	0.00466144	0.107178	0.0442118	0.861749	0.787518	0.446548	0.353637	0.633519	0.900045	0.703212	0.800634	0.102191	0.0307161	0.817969	0.798741	0.00183211	0.794142	0.0531002	0.609383	0.922422
OG0000015	6.09879e-07	0.000423562	0.00332611	0.144856	0.955178	0.0832025	0.101155	0.0500943	0.0147269	0.870869	3.26874e-05	0.781381	1.98926e-10	0.0110254	0.165004	0.0195233	0.0841915	0.674406	0.0564481	0.16326	0.16326	0.00174923	0.0305454	0.315823	0.95185	0.127697	0.00440439	0.00060153	0.164176	0.774985	0.923344	0.501516	0.0906761	1.27983e-10	0.00349018	0.182704	0.0653272	0.331756	N/A	3.00695e-11	2.07099e-11	0.488524	0.00592583	0.128802	0.00208251	1.71507e-05	0.0808044	0.0884312	0.727476	0.128517	0.805489	0.628926	0.748707	0.844718	0.901045	0.876013	0.472813	0.271715	0.00922842	0.0995684	0.146873	0.646538	0.864541	0.525562	0.519383	0.803699	0.799063	0.000111116	0.731424	0.709531	0.799063	0.733775	0.00128695	0.792974	0.692012
OG0000016	7.92243e-05	0.00341499	3.89819e-08	0.334955	0.95415	0.0263777	0.339097	0.532976	0.000110456	0.94282	0.349759	0.271249	0.000654488	0.237702	0.0599183	2.4715e-08	0.734498	0.249656	0.946712	9.63312e-09	0.12841	0.00641036	0.93392	0.000389668	0.15776	0.0756527	0.793514	0.339911	0.511427	0.774985	0.501516	0.77258	0.0178434	0.00157596	0.224607	0.680482	0.509039	0.161782	N/A	1.20914e-05	1.1766e-09	0.000599165	0.0447259	0.0785591	0.0997435	0.0259651	0.775571	0.859763	0.664289	0.797476	0.384567	0.153088	0.145603	0.298933	0.220692	0.857237	0.406363	0.765231	0.269513	0.07826	0.822349	0.210967	0.49593	0.853851	0.848849	0.718292	0.760143	0.119071	0.731424	0.709531	0.760143	0.693463	0.00634285	0.754578	0.0590814
OG0000017	0.10758	0.00719103	0.116203	0.706237	0.597295	0.820542	0.000458042	0.00813397	1.18806e-08	0.941309	0.00749634	0.339361	0.147735	0.39899	0.935957	0.467675	0.0972788	0.936623	0.385646	0.681913	0.934855	0.000519521	0.677828	0.362374	0.557329	0.933	0.445034	0.271635	0.77081	0.492788	0.619473	0.92089	0.226691	0.93536	0.674422	0.0375206	0.65939	0.65939	N/A	0.0237766	0.000478907	0.400457	0.0328779	0.653731	0.0140045	0.104072	0.746623	0.0525344	0.658322	0.791262	0.735532	0.516225	0.676539	0.782708	0.864463	0.826931	0.836698	0.723444	0.208307	0.478677	0.249761	0.51177	0.797642	0.373911	0.373009	0.724694	0.718299	0.921942	0.723444	0.701703	0.718299	0.655033	0.861721	0.746623	0.868695
OG0000018	0.000423562	1.81426e-07	0.00124148	0.122087	0.200012	0.019829	0.113773	0.0772048	3.29241e-05	0.0598366	0.555032	0.0123993	0.000518739	0.156901	0.54651	0.16121	0.286472	0.721762	0.000477647	0.230933	0.62058	0.000336095	0.0938799	0.418461	0.0827967	0.936056	0.0215668	0.68503	0.43758	0.540712	0.069023	0.137639	0.630022	0.00549873	0.817252	0.13259	0.550121	0.349112	N/A	3.00695e-11	5.23756e-07	0.26634	0.0388125	0.455956	0.0184386	0.000379399	0.241838	0.163687	0.686409	0.818483	0.766129	0.566666	0.710908	0.815062	0.21056	0.597102	0.149615	0.770953	0.27879	0.904606	0.323058	0.740058	0.8242	0.868779	0.622627	0.736678	0.42637	0.560954	0.752819	0.73082	0.760143	0.693463	0.131869	0.431572	0.652063
OG0000019	9.24138e-05	0.0546122	0.0833129	0.529356	0.73479	0.156539	0.00156185	0.104953	4.30444e-08	0.373056	0.244792	0.539083	0.179905	0.831175	0.731866	0.0895936	0.944813	0.0333252	0.0191493	0.0983774	0.576937	0.0461255	0.282022	0.0188054	0.931438	0.790179	0.247736	0.421528	0.523703	0.781394	0.401777	0.401777	0.0673869	0.023028	0.305083	0.0232156	0.455792	0.678339	N/A	0.000142552	5.23756e-07	0.440693	0.0388125	0.455956	0.0184386	0.0227496	0.769015	0.0717329	0.675686	0.808682	0.754815	0.548294	0.698008	0.277503	0.200155	0.373009	0.852806	0.746083	0.780768	0.891699	0.800664	0.897083	0.797642	0.849281	0.844094	0.711597	0.740916	0.787712	0.73896	0.716979	0.740916	0.675262	0.64645	0.762029	0.87732
OG0000020	0.192321	0.0599414	0.00256887	0.947708	0.922669	0.287939	0.00269232	0.393428	2.6259e-06	0.51706	0.0017308	0.418873	0.00893614	0.939026	0.801896	0.452769	0.217913	0.457361	0.0637364	0.433588	0.542315	8.31568e-07	0.12787	0.0271733	0.925081	0.77113	0.0690107	0.494463	0.754777	0.46262	0.246961	0.0492678	0.0736359	0.0213852	0.495288	0.766658	0.747271	0.747271	N/A	0.0640399	0.000478907	0.0351939	0.560182	0.303629	0.0119598	0.0939716	0.182145	0.0525344	0.658322	0.25663	0.735532	0.516225	0.66876	0.774562	0.859197	0.820005	0.830158	0.71499	0.197142	0.880789	0.237893	0.684753	0.776403	0.832737	0.826931	0.689586	0.328981	0.91631	0.706027	0.68481	0.700976	0.64029	0.222949	0.70885	0.575233
OG0000021	0.427629	0.145569	0.0200047	0.483705	0.408095	0.408095	0.923502	2.5318e-06	0.01331	0.935935	5.67987e-05	0.361827	0.554911	0.274115	0.492971	0.922365	0.642889	0.926557	0.369939	9.60284e-12	0.208096	0.938941	0.320405	0.320405	0.657766	0.648687	0.926706	0.645337	0.432338	0.731582	0.728728	0.728728	0.293244	0.463641	0.800624	0.20574	0.797411	0.0103166	N/A	0.798439	0.0112119	0.00613028	0.555186	0.20208	0.607386	0.0640288	0.70885	0.0294514	0.632508	0.21164	0.704598	0.786274	0.643327	0.745579	0.564263	0.79423	0.0276575	0.156036	0.0849569	4.12531e-09	0.794178	0.693633	0.458573	0.348134	0.838898	0.704592	0.718299	0.147873	0.686424	0.666097	0.718299	0.655033	0.861721	0.746623	0.426622
OG0000023	2.35886e-08	8.38917e-05	0.019603	0.0131428	0.852183	0.012148	0.00302087	0.434358	0.123612	0.0484444	0.01373	0.946986	2.50354e-06	3.75176e-13	0.840466	0.000894202	0.531782	0.366708	0.252471	0.0560568	0.0171357	0.0972717	0.516238	0.349092	0.0464006	0.938727	0.8155	0.69756	0.451097	0.912802	0.440543	0.105677	0.017907	0.555581	0.92856	0.0067398	0.0887833	0.784139	N/A	3.32639e-12	1.63285e-05	0.788202	0.0358477	0.0510942	0.0161667	0.0197045	0.21304	0.0717329	0.117907	0.0784662	0.760613	0.339758	0.691148	0.063499	0.0718298	0.373009	0.585094	0.731424	0.219192	0.679403	0.124201	0.0717174	0.317463	0.428453	0.867609	0.747662	0.356777	0.284759	0.696518	0.675695	0.343208	0.647795	0.602703	0.729026	0.395249
OG0000024	0.363768	0.0599414	0.044341	0.260244	0.944206	0.363647	0.0173036	1.20033e-09	1.48115e-09	0.178831	0.178831	0.556862	0.0573138	0.740415	0.33731	0.941328	0.0123355	0.421589	0.0741741	0.0151292	0.62058	0.0757141	0.231026	0.0012936	0.248209	0.310543	0.0716057	0.0716057	0.555707	0.151298	0.438338	0.795601	0.172355	0.611112	0.708047	0.704868	0.93753	0.694444	N/A	0.0640399	1.63285e-05	0.655272	0.0358477	0.438551	0.0161667	0.0197045	0.762029	0.00047443	0.686409	0.305945	0.766129	0.838869	0.691148	0.797159	0.441693	0.348611	0.370341	0.192366	0.115359	0.270645	0.0823316	0.150216	0.561705	0.112932	0.201041	0.239315	0.747669	0.662345	0.759194	0.737253	0.747669	0.681542	0.878515	0.775571	0.884424
OG0000027	0.00719103	0.10758	0.326356	5.05862e-06	0.732084	0.572473	0.357218	0.25257	0.00042872	0.623799	0.101397	0.76898	0.765535	0.921489	0.471334	0.60622	0.382965	0.00673564	0.245078	0.0106118	0.0543729	0.58112	0.323025	0.912275	0.912956	0.910373	0.569678	0.147481	0.485219	0.88673	0.20784	0.323367	0.445132	0.10708	0.716096	0.712958	0.378292	0.702665	N/A	0.0237766	0.0671309	0.00413498	0.5501	0.254667	0.598374	0.719969	0.672709	0.0996903	0.603221	0.720595	0.6661	0.746389	0.614361	0.147341	0.820105	0.224162	0.770198	0.652181	0.684021	0.832491	0.704629	0.111529	0.727517	0.253281	0.79423	0.655038	0.647805	0.690003	0.639281	0.622244	0.647805	0.598374	0.493796	0.658809	0.800852
OG0000028	0.0125157	0.0727601	7.64302e-07	0.888337	0.514457	0.346512	0.40425	0.949859	0.00049077	0.195815	0.578315	0.00314818	0.00727987	0.949414	0.0525515	1.29041e-05	0.000120314	0.63474	0.659876	2.40188e-07	0.956575	0.0984439	0.0580256	1.70923e-09	0.217694	6.14562e-05	0.443899	0.517021	0.12648	0.46262	0.915172	0.915172	1.06034e-11	0.122616	0.935332	0.111243	0.3016	0.3016	N/A	0.0237766	1.1766e-09	5.85264e-06	0.57931	0.81007	0.0937635	3.9055e-06	0.259906	0.10496	0.701328	0.831031	0.78114	0.590641	0.16521	0.328547	0.00030719	0.0516377	0.437476	0.241893	0.000863853	0.00071003	0.381699	0.210577	0.613525	0.0187033	0.113467	0.814902	0.0520598	0.00104308	0.706027	0.68481	0.77138	0.320745	0.00172566	0.405689	0.272859
OG0000030	9.24138e-05	0.0166833	0.90109	0.176786	0.123934	0.752807	4.707e-17	0.360898	2.26707e-05	0.695614	3.25255e-09	0.640892	4.07277e-05	4.07277e-05	0.281662	2.38554e-17	0.00516487	0.162972	0.112264	0.627552	0.289041	9.39086e-05	0.000314846	0.0142006	0.769862	3.98807e-06	0.0150568	0.761187	0.674216	0.328413	0.0231604	0.0116278	0.675383	1.99874e-09	0.418274	0.00235534	0.636652	0.776445	N/A	0.000142552	0.0671309	0.125782	0.0269248	0.280221	0.000405702	0.220593	0.729026	0.319401	0.632508	0.0873684	0.00163482	3.38775e-05	0.660643	0.217414	0.00396038	0.820005	0.822877	0.706027	0.741209	0.636663	0.213026	0.882699	0.768155	0.826036	0.820005	0.681547	0.700976	0.0120365	0.639281	0.622244	0.141429	0.647795	0.602703	0.729026	0.857957
OG0000032	0.0773277	0.169484	1.49099e-05	0.170603	0.804445	0.0882515	0.161025	0.0662657	1.86322e-07	0.561692	0.908305	0.563546	0.381128	0.381128	0.908337	0.138615	0.423348	0.565897	0.21755	1.59766e-10	0.793482	0.00852116	0.446405	0.294429	0.87294	0.623678	0.867215	0.867215	0.453895	0.647185	0.643508	0.643508	0.00585009	0.724482	0.329628	0.667351	0.882112	0.655576	N/A	0.264348	0.613214	0.0151824	0.544923	0.154041	0.589022	0.704641	0.658809	0.758832	0.578652	0.679922	0.630928	0.318856	0.603823	0.692737	0.794348	0.742385	0.754927	0.639281	0.111188	6.31432e-05	0.704629	0.0270845	0.652204	0.711955	0.704689	0.589025	0.635145	0.670908	0.625544	0.609738	0.635145	0.589022	0.0576239	0.627721	0.765021
OG0000033	0.0130491	0.00494618	1.17879e-11	0.539701	0.166155	0.166155	4.6896e-07	0.0185598	0.0294902	6.48943e-08	0.695614	0.795694	4.6473e-06	0.927974	0.000743952	7.14528e-05	0.267091	0.108544	4.83747e-14	0.69019	0.0983774	0.447293	0.0256167	0.000262351	0.229984	0.868772	0.261385	0.0113597	0.240196	0.234572	0.9118	0.322382	0.112607	4.51979e-07	0.000477579	0.934581	0.808504	0.0146824	N/A	0.000462302	1.63285e-05	2.02567e-12	0.565092	4.22777e-05	0.0755598	0.220593	0.729026	0.319401	0.632508	0.0873684	0.320176	0.446313	0.660643	0.765712	0.853286	0.812326	0.0381738	0.731424	0.766593	0.212116	0.0558626	0.00122492	0.701369	0.422212	0.0309174	0.589025	0.726257	0.160005	0.696518	0.675695	0.168629	0.668757	0.636853	0.754578	0.177768
OG0000035	0.193831	0.844853	0.529986	0.529986	0.256321	0.407016	0.107759	0.0103732	0.923703	0.000109466	2.53827e-06	0.494825	0.000185415	0.349398	0.00124934	2.63766e-12	8.71642e-06	5.00652e-06	0.76151	0.0499931	0.596451	0.0527611	0.694097	0.896041	0.891848	0.218179	0.671491	0.88722	0.651389	0.647185	0.87639	0.87639	0.445132	0.442698	0.218046	0.423595	0.551352	0.551352	N/A	0.323179	0.562302	0.270044	0.523267	0.625514	0.0017083	0.000115944	0.68563	0.247711	0.603221	0.000484843	0.6661	0.390253	0.0754168	4.06221e-06	1.96227e-11	0.833201	0.477802	0.664303	0.697284	0.354621	0.718328	0.224599	0.686449	0.749761	0.742385	0.613214	0.246427	0.358106	0.625544	0.609738	0.647805	0.598374	0.804327	0.672709	0.814448
OG0000036	0.216726	0.000536717	0.116203	0.939961	0.363647	0.363647	0.137538	3.51221e-05	0.286996	0.55902	0.676416	0.934101	0.0043922	1.48872e-05	0.000149451	6.53911e-08	0.202784	0.0151751	4.73213e-05	0.0813774	0.55477	0.462277	0.429128	0.00317442	0.097887	0.784366	0.645337	0.408644	0.711112	0.125679	0.823195	0.0234109	0.293244	0.000777566	0.0376251	0.128344	0.734689	0.432186	N/A	0.798439	0.000478907	0.400457	0.560182	0.115048	0.0694105	0.0838929	0.729026	0.319401	0.632508	0.761341	0.704598	0.786274	0.104321	0.230212	0.414177	0.0928507	0.830158	0.156036	0.75873	0.464844	0.779606	0.485588	0.78403	0.348134	0.838898	0.704592	0.718299	0.000355107	0.257112	0.774735	0.718299	0.655033	0.00201519	0.697653	0.55705
OG0000037	0.00257144	0.000284627	0.0964832	0.0622908	0.901051	0.901051	8.84813e-05	0.0244348	0.000118449	0.606098	0.0217123	0.0880574	0.069716	0.740198	0.208366	0.138615	0.212711	0.729626	0.0468502	0.500982	0.500982	0.0669912	0.0129986	0.0253003	0.466986	0.651865	0.0324547	0.297876	0.00252108	0.357149	0.352073	0.501895	0.0074595	0.0127564	0.329628	0.88684	0.869245	0.0489925	N/A	0.000142552	0.613214	0.440297	0.544923	0.226767	0.589022	0.704641	0.658809	0.0843615	0.595294	0.708164	0.655043	0.368405	0.603823	0.692737	0.794348	0.742385	0.403795	0.625544	0.654108	0.804961	0.673159	0.815617	0.670113	0.732174	0.724791	0.601419	0.621693	0.184563	0.652181	0.634095	0.621693	0.579313	0.435648	0.627721	0.419688
OG0000039	1.66296e-09	0.00378992	0.564712	0.934534	0.292687	0.19399	0.0307847	0.830763	0.231423	0.000132673	0.430715	0.00266369	1.04874e-13	4.10317e-12	0.390247	0.0373744	0.314755	0.938552	0.0519188	0.000299028	0.750153	1.39093e-05	0.532508	9.1335e-05	0.196751	0.565594	0.282868	0.00191207	0.804878	0.281038	0.449158	0.156425	0.794083	0.177733	0.0898012	0.213183	0.681658	0.0290612	N/A	3.19927e-09	1.63285e-05	0.788202	0.0358477	0.0510942	0.0816698	0.0168433	0.0812178	0.000599365	0.132838	0.093454	0.776377	0.846496	0.683996	0.79022	0.869184	0.833201	0.573449	0.723444	0.75873	0.00504494	0.00222527	0.024291	0.095191	0.640074	0.261228	0.730818	0.718299	0.0284244	0.765231	0.743385	0.0228024	0.215798	0.20707	0.0169602	0.152351
OG0000042	0.10758	0.00137289	0.000360594	0.278394	0.931176	0.544896	0.0375319	0.677395	4.34873e-10	0.294822	0.0146297	0.546745	0.000443184	0.525017	0.342864	0.144981	0.0872332	0.162972	0.660176	0.401639	0.92587	0.126424	0.912275	0.00515113	0.584312	0.910373	0.3097	0.3097	0.388651	0.529844	0.702449	0.702449	0.179951	0.040712	0.265216	0.605528	0.573129	0.432186	N/A	0.0237766	0.0112119	0.100524	0.555186	0.922003	0.0632242	0.0738903	0.160372	0.319401	0.632508	0.21164	0.320176	0.446313	0.652172	0.204213	0.853286	0.292293	0.814733	0.696518	0.731438	0.416449	0.752846	0.63961	0.377756	0.800951	0.79423	0.655038	0.691545	0.235488	0.664303	0.64533	0.691545	0.632509	0.20707	0.697653	0.55705
OG0000043	0.0923522	0.0923522	0.0365393	0.240861	0.581853	0.307929	0.645064	0.197506	0.000136095	0.0583957	0.452619	0.560839	0.208688	0.554911	0.0545248	0.639429	0.656513	0.789072	0.462415	0.27425	0.799732	0.167566	0.382412	0.496572	0.919702	0.755119	0.916471	0.599957	0.182315	0.751754	0.749107	0.457781	0.184092	0.00452945	0.568748	0.219573	0.0123958	0.561712	N/A	0.0640399	0.0112119	0.376947	0.555186	0.374729	0.0632242	0.0738903	0.719288	0.0825338	0.632508	0.761341	0.704598	0.786274	0.652172	0.75608	0.580802	0.803779	0.0790962	0.156036	0.75873	0.464844	0.779606	0.334172	0.759219	0.818587	0.812326	0.673124	0.718299	0.49367	0.706027	0.68481	0.159714	0.662017	0.866563	0.754578	0.440768
OG0000044	0.0923522	0.0923522	1.03324e-05	0.000732697	0.769409	0.769409	0.357218	0.278075	0.000504976	0.665348	0.00569066	0.00226039	0.000443184	0.784674	0.128682	0.000706773	0.00160173	0.188433	0.0603958	0.750153	0.17411	0.179303	0.711935	0.0149197	0.584312	0.914073	0.329342	0.329342	0.901084	0.705566	0.702449	0.525295	0.0858652	0.350202	0.19177	0.712958	0.525952	0.0399677	N/A	0.0640399	0.0671309	0.350629	0.5501	0.753485	0.598374	0.160089	0.68563	0.00263896	0.625532	0.752334	0.69576	0.446313	0.624442	0.721568	0.820105	0.771464	0.783541	0.664303	0.697284	0.354621	0.718328	0.851459	0.336699	0.104846	0.259829	0.664295	0.659728	0.899958	0.664303	0.64533	0.659728	0.607386	0.155609	0.658809	0.800852
OG0000046	0.213942	0.00719103	0.00173848	0.0316829	0.343803	0.544896	0.447014	0.260159	6.32056e-10	0.416736	0.0020664	0.339361	0.0246077	0.0517636	0.824278	0.0926464	0.608603	3.92873e-05	0.252471	0.35466	0.799732	7.25808e-05	0.016984	3.14053e-05	0.270988	0.0293611	0.0887044	0.750389	0.77081	0.767979	0.765501	0.619473	0.570645	0.568566	0.528844	0.784257	0.776445	0.776445	N/A	0.0237766	0.000478907	0.400457	0.560182	0.777554	0.0119598	0.00165045	0.754578	0.11913	0.658322	0.791262	0.735532	0.153088	0.683996	0.254622	0.441693	0.348611	0.842598	0.731424	0.0925524	0.35359	0.00383603	0.034481	0.569282	0.00978344	0.0470135	0.797451	0.356777	0.921942	0.723444	0.701703	0.718299	0.655033	0.252757	0.729026	0.857957
OG0000048	0.337426	0.593227	6.32985e-06	0.620752	0.942187	0.425693	6.60951e-13	0.00109067	0.00250994	0.436419	0.0744992	0.326665	0.000946053	0.299876	0.933809	0.0584749	0.549106	0.347697	0.812302	0.928461	0.78661	0.167566	0.28785	0.104582	0.916535	0.0291913	0.329342	0.743233	0.432986	0.105783	0.00802448	0.000392327	1.36101e-05	0.00452945	0.778442	0.490427	0.221472	0.432186	N/A	0.264348	5.23756e-07	0.00133106	0.569915	0.666981	0.0816698	0.77763	0.729026	0.826069	0.625532	0.752334	0.305437	0.429048	0.660643	0.765712	0.382797	0.812326	0.0879156	0.723444	0.75873	0.660011	0.779606	0.334172	0.759219	0.523616	0.803779	0.664295	0.159714	0.000139027	0.271715	0.110991	0.726257	0.662017	0.0123207	0.344481	0.208551
OG0000050	5.75933e-06	0.713636	0.5	0.5	0.5	0.5	0.321145	0.312519	0.304602	0.298349	0.298349	0.70945	0.294536	0.705355	0.797253	0.230853	0.799796	0.799796	0.103062	0.365032	0.365032	0.139699	0.502109	0.146641	0.134726	0.0120063	8.25734e-10	0.878457	0.709128	0.00287313	0.340572	8.22833e-12	0.297126	0.295155	0.697572	0.5	0.5	0.5	N/A	0.57148	0.516791	0.315977	0.505975	0.314235	0.512673	0.536616	0.525668	0.553797	0.511012	0.530407	0.520047	0.536616	0.00763158	0.563721	0.624628	0.589085	0.0536568	0.560898	0.0425919	0.733971	0.613241	0.746272	0.168362	0.102255	0.120245	0.0505699	0.558771	4.50673e-05	0.106995	0.00152009	0.000733189	0.512673	0.56728	0.0383326	0.5
OG0000051	1.47242e-06	0.772423	0.308174	0.813102	0.343803	0.437881	0.519006	0.239779	0.000108286	0.555032	0.0440529	0.548233	0.190094	0.446346	0.403997	0.0840179	0.215158	0.941934	0.827964	0.0306114	0.723656	0.23938	0.202869	2.6961e-05	0.223512	0.00670636	0.614243	0.942615	0.425509	0.0650333	0.241004	0.414714	0.415195	4.07237e-07	0.0282472	0.0266667	0.776445	0.636652	N/A	0.0237766	0.0112119	0.376947	0.555186	0.922003	0.0632242	1.3927e-06	0.0881218	0.0783177	0.681129	0.296659	0.760613	0.557747	0.691148	0.797159	0.873444	0.348611	0.370341	0.746083	0.107772	0.110014	0.293645	0.292359	0.536531	0.0943004	0.179413	0.767017	0.740916	0.928589	0.746083	0.724069	0.740916	0.675262	0.00381393	0.729026	0.857957
OG0000052	0.305666	0.713636	0.138499	0.364932	0.5	0.5	0.725253	0.0612892	0.8014	0.0217493	3.06634e-35	0.300049	0.294536	0.294536	7.83017e-05	7.83017e-05	0.302217	0.302217	0.465735	0.777957	0.0422997	0.794213	0.0813741	0.767208	0.757666	0.380304	0.747592	0.747592	0.749899	0.0647765	0.743653	0.16817	1.06581e-07	0.227768	0.697572	0.694586	0.5	0.5	N/A	0.57148	0.516791	0.721361	0.505975	0.314235	0.512673	0.0186302	0.549376	0.599075	0.521661	0.0308571	0.0583543	0.536616	0.529615	0.563721	1.39118e-12	0.133741	0.596614	0.541929	0.553755	0.647973	0.562318	0.658521	0.560909	0.593446	0.589085	0.532741	0.540417	0.747099	0.541929	0.535835	0.540417	0.524867	0.182273	0.525668	0.107732
OG0000053	0.000467643	0.613358	2.16904e-08	0.00100069	0.931176	0.794588	0.00247477	0.161452	0.000106122	0.0744992	7.11375e-05	0.00392195	0.0168969	0.921489	0.0449355	0.00217647	0.288385	0.0702639	1.00073e-11	0.906627	0.202758	0.619616	0.711935	0.0459739	0.000140437	0.70953	0.900157	0.178186	0.0887195	0.171001	0.925583	0.00560688	0.00368683	0.000326089	0.016273	0.275146	0.681658	0.681658	N/A	0.0640399	0.0112119	0.100524	0.555186	0.922003	0.607386	0.175947	0.697653	0.267104	0.610896	0.0628923	0.273788	0.746389	0.634091	0.734112	0.830235	0.783521	0.795254	0.675701	0.709552	0.225455	0.730854	0.608506	0.336699	0.778593	0.771464	0.635139	0.670962	0.00525224	0.73896	0.716979	0.670962	0.61607	0.0196322	0.658809	0.486482
OG0000054	0.363768	0.0599414	0.0365393	0.138794	0.367519	0.460492	3.55692e-16	0.360898	3.43591e-06	0.676416	0.0270462	0.934101	0.00329813	0.540681	0.105238	0.00123135	0.549106	0.441229	0.353038	0.117975	0.0556439	0.0111475	0.177932	0.0900597	0.510555	0.9229	0.768861	0.103156	0.616006	0.760276	0.918181	0.357491	0.341124	0.930786	0.208138	0.470698	0.910575	0.0644231	N/A	0.0640399	0.000478907	0.640363	0.0328779	0.787219	0.0140045	0.77763	0.729026	0.319401	0.632508	0.761341	0.704598	0.462338	0.660643	0.765712	0.853286	0.812326	0.822877	0.706027	0.741209	0.871318	0.213026	0.470923	0.776403	0.832737	0.826931	0.689586	0.700976	0.599275	0.71499	0.693471	0.700976	0.64029	0.222949	0.326847	0.55705
OG0000055	0.337426	0.0773277	0.496658	0.288178	0.544896	0.544896	0.186234	0.637179	2.89682e-09	0.418739	0.653061	0.929086	0.0618138	0.784674	0.922365	0.922365	0.770317	0.627507	0.521208	0.0146942	0.513974	0.649165	0.511707	0.777844	0.00385799	0.638875	0.924505	0.775841	0.432338	0.731582	0.563866	0.563866	0.303207	0.636333	0.919073	0.756078	0.91494	0.454598	N/A	0.264348	0.0671309	0.754621	0.5501	0.601904	0.598374	0.0543863	0.697653	0.0646463	0.618331	0.742592	0.686421	0.768169	0.634091	0.734112	0.830235	0.783521	0.261089	0.686424	0.161951	0.416449	0.752846	0.175307	0.768155	0.0916934	0.833201	0.697262	0.681554	0.909235	0.686424	0.666097	0.681554	0.62444	0.557279	0.697653	0.835746
