FamilyID	Tuco<1>	Pcau<2>	Psam<3>	Ppac<4>	Hexe<5>	Rvar<6>	Ebro<7>	Nstr<8>	Lpol<9>	Ptep<10>	Cscu<11>	Popi<12>	Dpte<13>	Dsil<14>	Smar<15>	Rimm<16>	Hhol<17>	Gmae<18>	Dste<19>	Eaff<20>	Tcal<21>	Ppol<22>	Hazt<23>	Anas<24>	Pchi<25>	Hame<26>	Pcla<27>	Cqua<28>	Dmag<29>	Dgal<30>	Dapu<31>	Dpul<32>	Tqin<33>	Caug<34>	Iele<35>	Znev<36>	Tcas<37>	Dmel<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>	<54>	<55>	<56>	<57>	<58>	<59>	<60>	<61>	<62>	<63>	<64>	<65>	<66>	<67>	<68>	<69>	<70>	<71>	<72>	<73>	<74>	<75>
OG0001870	0	0	0	-1	0	2	0	-1	1	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0001871	1	0	0	0	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001872	0	0	0	1	-1	0	0	1	1	1	1	0	0	0	0	0	1	1	-1	4	-1	0	-1	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001873	0	0	0	0	0	0	0	-1	0	0	1	-1	0	0	-1	1	0	0	0	1	0	2	0	0	0	0	-1	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0001874	-1	0	5	-1	0	0	0	0	3	1	0	0	2	0	0	5	0	2	0	0	0	1	0	-1	0	0	0	1	0	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
OG0001876	-1	0	1	0	-1	0	2	-2	0	0	0	0	0	0	0	0	1	-1	0	-1	0	1	0	0	1	-1	0	-1	0	0	0	0	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001877	0	-2	-1	2	1	0	-1	0	0	0	1	-1	1	-1	0	0	0	1	0	0	0	0	0	0	2	0	-1	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0001878	-1	-1	0	0	-1	0	2	4	0	0	0	0	0	0	-1	4	3	-1	-2	3	-2	2	-1	-2	2	0	-1	0	-1	-1	0	2	-1	-1	-1	1	-1	0	0	0	0	-2	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001879	-1	3	5	-2	-1	0	-1	-1	-1	0	0	-1	-1	0	-1	4	1	3	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001881	0	-1	1	0	0	0	3	-1	0	0	0	-2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001882	0	-1	2	-1	0	0	0	-1	1	-1	2	0	0	0	-1	3	-1	-1	-1	0	-1	0	-1	-1	-1	-1	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0
OG0001883	0	1	2	0	0	0	0	-1	0	1	0	-1	0	0	-1	0	0	1	-1	0	0	0	0	0	-1	0	0	0	0	-1	-1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001885	-1	0	0	-1	0	0	2	0	4	0	0	1	-1	0	0	0	0	1	-1	0	0	1	0	0	0	0	0	2	1	1	0	0	0	4	0	1	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001886	0	0	0	-1	0	0	0	1	1	0	2	0	0	0	1	0	0	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
OG0001887	0	0	2	0	0	0	0	0	1	2	1	-1	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0001888	1	-1	0	-1	0	-1	13	-1	-2	3	2	-1	0	-1	1	-1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001889	0	0	0	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	2	-1	0	0	0	0	0	0	0	0	-1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001890	-1	1	1	-1	-1	0	0	0	3	0	0	0	-1	-1	0	1	0	0	0	1	0	3	0	0	0	0	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001891	0	1	0	2	0	0	2	0	3	0	0	0	0	0	0	0	-1	0	0	2	0	2	0	1	0	0	0	-1	-1	0	0	1	0	7	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001892	0	0	2	0	-1	1	0	-2	1	0	0	0	-1	0	-2	0	0	1	0	0	0	0	0	-1	0	0	1	1	0	1	0	1	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001893	-1	0	1	-1	1	0	-1	-1	4	-1	1	1	-1	-1	1	1	-1	2	0	0	0	-1	0	-1	1	0	0	0	0	-2	1	2	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
OG0001894	1	-1	3	-2	0	0	-1	0	3	1	-1	-1	-1	-1	-1	1	0	0	2	0	0	-1	0	0	0	0	0	0	0	-1	0	7	-1	1	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0
OG0001895	0	0	0	0	0	0	0	1	6	1	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0001897	0	-1	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	1	1	1	-1	0	0	-1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001898	1	0	2	0	0	0	2	0	2	0	-1	0	-1	0	-1	2	0	1	0	2	-1	3	-1	0	0	0	-1	0	0	0	1	0	-1	0	0	0	1	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0001899	1	1	1	0	0	0	3	-1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001900	0	0	0	-1	0	1	1	-1	1	1	0	0	1	0	-1	-1	0	0	-1	2	0	0	0	1	-1	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0001901	0	0	1	0	1	1	2	0	1	0	1	-1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	-1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001902	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001903	0	0	1	0	0	0	0	-1	0	-1	0	5	-1	0	0	0	0	2	-1	2	0	5	0	3	0	-1	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
OG0001904	-1	-1	0	0	0	-1	4	-2	5	2	2	-2	-2	0	0	0	0	-1	-2	2	0	3	0	-1	0	0	0	0	0	0	0	1	1	0	0	2	-1	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0001905	2	0	0	0	-1	1	1	0	4	1	0	0	0	0	1	0	0	3	0	1	0	0	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001906	0	0	1	0	0	-1	2	-1	0	0	0	0	0	0	21	0	-1	-1	0	1	1	2	0	-1	0	-1	0	0	0	0	0	0	1	-1	-1	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0001907	0	1	4	-1	0	4	0	2	1	0	0	-1	0	0	0	2	0	1	0	1	0	-1	0	0	0	-1	0	2	0	-1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001908	0	1	0	0	-1	0	0	-1	4	1	0	2	-1	-1	0	0	0	-1	1	-1	0	2	-1	0	2	-1	0	0	0	0	0	0	0	0	1	0	1	-1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0001910	0	0	3	0	-1	0	0	1	2	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001911	0	1	1	0	-1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001912	0	0	1	-1	0	0	0	0	0	1	0	-1	-1	1	0	0	0	1	0	1	-1	0	0	0	-1	1	0	0	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001913	-1	-1	0	0	-1	0	1	2	1	-1	1	0	-1	-1	-1	2	-1	1	-1	2	0	1	-1	-1	0	0	0	1	0	0	0	0	16	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001914	2	0	0	-1	0	0	0	-1	8	2	3	-2	-1	-1	0	0	1	1	-1	0	-1	1	0	0	3	0	-1	0	1	-1	-1	1	0	1	1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1
OG0001915	1	0	0	0	0	-1	-1	-2	1	-1	2	-2	-2	0	-2	0	0	0	-1	2	-1	1	0	0	0	0	1	0	0	-1	-1	0	0	0	0	-1	0	-1	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001916	0	1	0	0	1	0	2	-1	0	1	1	0	0	0	0	0	-1	0	0	1	0	3	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001917	1	4	1	-1	-1	0	0	-1	2	0	0	-1	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	-1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001918	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	-1	-2	2	-1	1	0	0	0	1	0	-1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001919	0	1	0	-1	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001920	0	-1	0	0	0	0	1	-2	0	-1	0	0	0	1	0	0	3	0	0	3	0	1	0	0	0	0	0	2	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001921	1	1	1	0	0	0	1	0	4	0	1	0	0	1	0	0	0	2	0	0	0	1	0	-1	-1	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001922	0	0	0	0	-1	0	2	0	3	0	1	0	2	0	-1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001923	0	0	1	0	-1	0	1	-1	2	1	1	2	-1	-1	1	2	0	1	0	0	0	0	0	1	0	1	1	-1	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001924	0	0	1	-1	0	0	0	-1	5	2	-1	0	-1	-1	-1	0	2	-1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001925	0	1	1	-1	-1	0	12	-1	3	1	4	0	-2	0	1	1	0	-1	-1	-1	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	3	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0
OG0001926	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	1	2	2	0	4	1	0	0	1	1	-1	-1	-1	0	1	-1	6	0	-1	0	0	0	0	0	-1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0001927	-1	0	2	-1	0	0	0	-2	0	0	0	-1	0	0	-1	1	0	0	-2	0	0	1	-1	-1	0	-1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001928	2	1	2	-1	1	0	0	0	1	0	0	0	0	0	0	-1	-1	1	0	5	0	-1	0	1	0	0	0	0	0	0	0	0	-1	3	-1	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0001929	1	1	1	0	-1	0	0	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001930	0	0	0	0	0	0	3	2	1	0	3	-1	1	0	0	0	0	2	-1	2	0	0	-1	-1	0	-1	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001931	0	0	2	0	0	0	4	0	3	0	5	1	-1	0	-1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	-1	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001932	-1	-1	0	-1	-1	0	0	-1	0	1	-1	-1	-1	-1	10	-1	-1	0	-1	4	-1	4	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0001934	0	0	1	-1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	0	-1	2	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0001936	1	0	1	-1	0	0	2	-2	0	0	-1	1	-2	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	1	1	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001937	0	-1	11	-2	2	-1	5	-1	1	0	0	0	0	0	0	-1	0	-1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	0
OG0001938	-1	0	0	0	0	0	0	-1	-1	3	5	-1	1	-1	3	2	1	-1	-1	0	0	1	0	4	0	-1	1	0	0	0	0	0	-1	-1	-1	-1	1	1	0	0	0	-1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	-2	0	0	1	0	0	0	0	-1	0	0	0	0	0	0	1
OG0001939	-1	-1	2	-1	-1	0	1	-1	-1	0	1	2	-1	0	-1	-1	6	-1	0	0	-1	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001940	0	0	1	0	0	0	1	0	5	0	0	0	0	1	0	0	0	0	0	1	0	1	0	-1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001941	0	1	0	-1	-1	1	1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	-2	0	0	1	0	0	1	-1	1	0	-1	-1	2	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0001942	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	5	-1	-1	0	0	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1	-1	1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0001944	0	3	2	0	0	0	2	0	1	0	0	0	-1	0	0	0	1	0	0	1	0	0	0	0	0	0	-1	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0001945	1	0	2	0	-1	0	2	0	3	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001946	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	-1	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001947	-1	-1	0	1	0	0	-1	-1	1	5	-1	-1	-1	-1	-1	1	4	-1	-1	0	-1	0	-1	2	-1	0	0	-1	2	0	0	0	0	-1	2	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1
OG0001948	-1	1	2	-2	0	0	4	-1	2	3	0	-1	-1	0	0	1	-1	3	-1	-1	0	0	0	-1	0	0	1	1	-1	-1	0	0	-1	1	0	-1	-1	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001950	4	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	3	0	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001951	-1	1	1	1	0	0	0	0	0	1	0	0	-1	1	0	0	0	1	0	3	0	0	1	3	0	1	0	0	0	0	2	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0001952	0	0	0	1	0	0	0	-1	1	0	0	0	1	1	-1	0	0	1	0	4	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001953	0	1	3	-1	0	0	1	2	0	0	0	0	1	0	0	1	0	2	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001954	-1	0	0	0	0	0	1	0	3	0	2	-1	-1	-1	0	0	2	-1	0	0	0	0	0	0	0	1	1	0	0	-1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001955	2	0	0	0	0	1	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	2	1	0	1	-1	0	0	1	0	0	3	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001957	0	0	1	0	0	0	-1	0	1	0	1	0	1	1	2	1	0	1	0	4	0	-1	0	4	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001958	0	0	1	0	-1	0	0	6	0	-1	0	-1	0	0	0	0	2	2	1	0	0	-1	0	2	-1	0	0	1	1	-1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001959	2	0	0	0	0	0	1	0	5	0	1	0	-1	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001960	0	3	2	0	-1	0	2	0	0	0	1	1	0	0	0	4	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001961	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	-1	1	0	3	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
