FamilyID	Bcal<1>	Aric<2>	Aste<3>	Dcar<4>	Rsoc<5>	Rsor<6>	Rota<7>	Mlig<8>	Smed<9>	Pcro<10>	Bner<11>	Paus<12>	Lana<13>	Llon<14>	Pesc<15>	Dgyr<16>	Pech<17>	Lluy<18>	Ctel<19>	Eand<20>	Mvul<21>	Hrob<22>	Hman<23>	Hmed<24>	Hhan<25>	Obim<26>	Spha<27>	Mmer<28>	Dpol<29>	Mcal<30>	Cgig<31>	Myes<32>	Lgig<33>	Ppel<34>	Hrub<35>	Gaeg<36>	Gmag<37>	Mcor<38>	Acal<39>	Echl<40>	Bgla<41>	Aful<42>	Cuni<43>	Oida<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>	<54>	<55>	<56>	<57>	<58>	<59>	<60>	<61>	<62>	<63>	<64>	<65>	<66>	<67>	<68>	<69>	<70>	<71>	<72>	<73>	<74>	<75>	<76>	<77>	<78>	<79>	<80>	<81>	<82>	<83>	<84>	<85>	<86>	<87>
OG0002829	0	1	0	-1	-1	2	4	0	0	0	1	0	2	0	0	0	1	0	0	-1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0002830	-1	0	1	-1	-1	0	2	1	-1	0	0	0	0	1	9	-1	0	0	1	-1	-1	-1	2	-1	0	0	-1	0	2	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002831	-1	3	2	-2	0	-1	3	0	2	-1	0	-1	1	1	-2	-1	0	0	0	-1	0	1	-1	-1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002832	0	0	1	0	1	0	0	0	1	-1	-1	1	-1	0	2	-1	0	0	0	0	-1	0	0	-1	-1	0	1	-1	2	0	0	0	0	4	-1	-1	0	-1	-2	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0002834	-1	-1	0	-1	0	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002835	2	2	2	-3	1	1	17	3	-3	3	-2	0	-1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	2	2	-2	0	1	-1	-1	0	4	0	0	0	0	0	0	0	0	4	9	0	0	2	0	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	-2	0	2	2	0	0	0	0	0	1	0	-1	-1	0	0	0	0
OG0002837	0	0	0	1	-1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002839	-1	0	0	-1	3	0	0	11	0	0	1	0	0	2	0	0	0	2	-1	1	0	-1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	-1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002840	-1	-1	-1	-1	0	0	1	2	0	1	-1	1	2	1	0	0	2	1	0	0	0	0	0	0	5	0	0	4	-1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0
OG0002842	0	0	1	-1	0	0	0	1	0	-1	0	0	1	3	0	0	-1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002843	0	0	0	0	0	0	0	1	-2	0	1	-1	1	0	0	0	0	0	0	0	0	0	0	-1	4	0	-1	-1	0	0	0	0	0	2	0	0	0	0	1	0	0	-1	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002844	0	0	5	-1	-1	1	1	3	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002845	0	1	0	0	4	0	-1	0	2	0	0	0	0	4	0	0	0	0	0	0	1	0	-1	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002846	-1	-3	-1	24	-1	1	-1	1	0	-1	-1	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	3	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
OG0002851	-1	1	2	0	0	0	2	2	1	0	0	0	0	0	0	1	-1	1	0	1	2	1	1	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002852	-1	-1	-1	0	0	1	-1	1	-1	3	7	-1	-1	0	-1	1	0	0	-1	-1	2	0	0	0	7	0	-1	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002853	0	0	2	-1	0	1	2	1	2	0	0	0	0	1	0	-1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002854	0	-1	1	1	-2	0	1	2	0	0	1	0	0	0	0	0	-1	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0002855	0	1	3	-1	-1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002856	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002857	-1	2	0	0	-2	2	2	-1	1	0	2	0	0	3	2	0	0	0	0	0	1	0	-1	0	1	1	-1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002858	-1	0	1	-1	-1	0	0	1	2	-1	-1	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0002859	-1	0	1	-1	-1	0	1	4	0	-1	0	0	0	0	-1	-1	0	0	-1	1	1	1	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002860	0	-1	3	1	-1	1	1	1	0	0	-2	3	0	0	-1	0	0	-1	-1	-1	0	-1	0	-1	1	0	0	0	2	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002861	-1	0	1	-1	-1	1	0	2	-1	0	0	-1	0	1	-1	-1	-1	0	-1	0	1	-1	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002862	-1	0	1	-1	0	3	2	1	0	1	2	1	1	3	-1	-1	0	0	-1	1	3	0	0	0	1	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0002863	-2	0	2	-1	3	1	0	1	-1	-1	-1	0	0	0	-1	-1	-1	1	-1	0	1	1	0	-1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	2	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002864	-1	-1	0	1	-1	1	0	2	1	0	0	0	-1	2	-1	0	0	0	0	-1	0	-1	0	-1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002866	-1	0	0	-1	0	1	0	6	-1	0	0	0	0	0	0	0	-1	0	0	1	1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002867	0	2	1	1	0	-1	0	5	0	-2	0	0	0	4	0	0	0	0	0	0	2	1	0	-1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002868	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002869	-1	0	0	-2	3	0	1	7	-1	0	0	0	0	1	-1	0	-1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	3	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002870	2	-1	-1	2	-1	0	3	0	0	0	-1	-1	0	-2	10	-1	1	0	8	-1	0	0	0	0	4	0	-1	1	-1	-1	2	0	-2	6	2	1	2	-2	0	-4	0	2	3	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	0	0	0	0	-1	0	0	0	2	0	-1	1	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0
OG0002871	0	0	2	0	-1	2	2	2	3	0	3	0	0	1	0	-1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002872	0	3	1	-2	0	1	2	3	-1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0002873	-1	1	0	0	2	0	0	3	0	-1	2	0	-1	5	-1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	-1	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0002874	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002875	0	-1	1	0	3	2	0	2	0	0	1	0	0	0	0	0	0	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002876	1	0	1	0	0	0	1	3	0	0	0	2	0	3	0	0	0	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0002877	-1	0	1	0	1	1	0	1	-1	-1	1	0	-1	1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	0	0	-1	1	-1	-1	-1	1	1	0	-1	3	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002878	0	-2	3	1	1	3	1	4	-1	0	-1	-1	-1	1	-1	-1	0	0	0	0	0	4	1	-1	-1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002879	0	0	1	0	-1	-1	0	3	0	-2	0	1	3	1	1	-2	-1	0	2	0	0	0	0	-1	4	0	-1	-1	1	2	6	-2	0	0	1	-1	2	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002880	0	0	2	2	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002881	1	2	1	0	0	0	1	1	0	-1	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002882	-1	1	1	-2	2	-1	1	1	-1	0	0	-1	0	1	-1	0	0	0	-1	1	0	0	1	-1	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002884	0	0	1	-1	0	1	0	1	0	0	-1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002885	-1	-1	0	-1	-1	2	0	0	0	0	3	-1	-1	1	0	0	0	1	0	0	0	0	0	0	4	2	-2	0	0	0	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	0	2	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002886	0	-1	0	5	-2	-1	1	3	-3	3	2	1	-1	2	0	0	0	0	1	3	0	0	0	0	7	0	0	-1	0	1	1	-1	-1	5	-1	1	1	-1	0	-1	1	-2	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0002887	-1	1	3	-2	7	1	4	0	1	-1	-1	-1	-1	3	-1	-1	0	0	-1	3	3	0	0	-1	1	1	-1	0	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	1	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002888	0	0	1	-1	0	0	1	1	1	0	0	0	0	1	0	-1	0	0	1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002890	0	1	1	0	-1	0	1	-1	0	0	1	0	0	1	0	0	-1	0	0	0	1	-1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002892	0	1	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002893	-1	2	-2	1	-2	2	1	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002894	0	0	1	0	1	0	0	3	-1	1	2	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	1	0	0	0	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002895	0	-1	0	-1	-1	3	4	1	-1	0	-2	2	0	3	2	0	3	0	1	0	1	-1	1	0	2	0	0	1	0	1	3	0	0	-1	-1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0
OG0002896	0	0	1	1	-1	1	0	5	0	-1	0	0	0	2	-1	0	0	0	1	0	1	0	0	-1	0	-1	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002897	0	-1	1	-1	3	0	1	0	0	0	0	0	0	2	0	0	-1	0	0	0	2	0	0	0	1	0	0	0	1	1	1	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002898	0	0	0	2	0	-1	-1	2	4	-2	0	0	0	0	3	0	0	0	3	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	2	-1	0	-1	-1	0	0	-1	5	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0002899	0	0	-1	0	0	2	0	0	0	0	-1	0	2	-1	-1	-1	-1	0	0	4	5	0	-1	0	4	0	0	0	-1	-1	0	0	0	0	-1	-1	2	0	1	2	0	-1	0	-1	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0002900	0	0	1	-1	0	2	2	0	0	0	0	0	0	4	0	0	0	-1	0	0	0	0	0	0	1	0	0	1	0	0	0	-1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG0002901	0	-1	-1	0	0	0	0	0	0	-1	-2	-1	0	0	-2	-2	0	0	-1	7	1	-2	12	0	1	0	0	0	1	0	0	0	0	2	-1	0	0	-1	0	0	-1	2	0	2	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	2	0	2	0	0	-2	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0002902	0	0	1	-1	0	2	1	0	-1	1	0	0	1	1	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002903	0	0	0	0	0	0	0	-1	-1	0	1	0	1	1	0	0	-1	1	2	1	1	0	0	-1	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	1	0	1	0	2	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002904	-1	0	2	-1	0	-1	2	1	0	-1	3	0	-1	2	-1	-1	-1	1	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002905	0	-1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	-1	-3	0	2	0	17	-2	-1	0	8	-1	6	2	-1	-2	0	-1	0	5	0	0	1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	5	0	-1	2	1	0	2	1	1	0	0	5	0	0	-1	0	0	0	0
OG0002906	0	-1	0	0	-2	1	3	1	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002907	0	0	0	0	0	0	0	3	2	0	-1	-1	-1	1	4	0	-1	0	0	1	3	0	0	0	0	0	-1	2	0	-2	3	0	-1	-1	-1	-1	0	-1	1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002908	0	0	1	0	0	0	0	1	3	-1	-1	-1	0	0	0	-1	-1	1	-1	1	0	0	-1	-1	0	0	0	0	0	-1	-1	0	0	2	0	0	0	0	0	0	0	0	1	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002910	0	0	3	-2	-1	2	2	-1	0	0	-1	0	-1	-1	8	0	0	0	1	1	1	0	1	0	0	0	-1	2	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002911	0	0	2	0	0	1	1	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	-1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002912	0	1	1	-1	-1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
