FamilyID	Bcal<1>	Aric<2>	Aste<3>	Dcar<4>	Rsoc<5>	Rsor<6>	Rota<7>	Mlig<8>	Smed<9>	Pcro<10>	Bner<11>	Paus<12>	Lana<13>	Llon<14>	Pesc<15>	Dgyr<16>	Pech<17>	Lluy<18>	Ctel<19>	Eand<20>	Mvul<21>	Hrob<22>	Hman<23>	Hmed<24>	Hhan<25>	Obim<26>	Spha<27>	Mmer<28>	Dpol<29>	Mcal<30>	Cgig<31>	Myes<32>	Lgig<33>	Ppel<34>	Hrub<35>	Gaeg<36>	Gmag<37>	Mcor<38>	Acal<39>	Echl<40>	Bgla<41>	Aful<42>	Cuni<43>	Oida<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>	<54>	<55>	<56>	<57>	<58>	<59>	<60>	<61>	<62>	<63>	<64>	<65>	<66>	<67>	<68>	<69>	<70>	<71>	<72>	<73>	<74>	<75>	<76>	<77>	<78>	<79>	<80>	<81>	<82>	<83>	<84>	<85>	<86>	<87>
OG0002759	1	2	3	2	6	5	11	4	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	3	3	3	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002761	0	2	2	2	1	2	2	0	0	0	0	2	0	2	3	2	4	4	2	4	1	2	2	0	8	2	2	1	0	1	0	4	0	2	3	2	3	2	3	3	2	1	1	2	1	1	2	2	2	2	2	1	0	0	1	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2
OG0002762	1	2	4	2	2	1	4	0	1	2	1	1	4	1	5	1	1	2	4	1	1	2	1	1	4	1	1	1	1	0	1	1	1	4	2	2	3	2	2	7	1	1	3	3	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2
OG0002763	5	1	4	2	1	3	4	0	1	1	1	3	1	2	1	0	0	2	3	0	0	0	1	1	1	1	0	1	1	1	1	0	1	3	1	1	1	1	1	1	1	0	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002764	3	3	2	2	2	3	4	3	1	1	1	1	1	4	5	1	1	1	1	2	2	1	2	0	1	1	1	2	1	0	1	1	1	3	1	1	1	1	1	1	2	2	2	3	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2
OG0002766	1	5	1	2	1	1	2	0	3	1	1	1	2	3	3	1	1	1	1	2	2	1	1	0	3	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002767	1	2	2	2	2	2	7	3	1	1	1	2	2	1	11	2	1	1	2	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	4	4	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3
OG0002768	0	4	2	3	5	4	6	3	5	4	1	1	1	3	3	1	1	2	4	2	2	1	1	1	4	1	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	2	4	4	4	4	4	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002769	0	1	2	2	2	1	1	0	0	0	1	1	2	2	1	1	1	1	1	5	7	1	2	3	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	2	4	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002770	1	2	2	1	1	2	2	0	0	0	2	2	2	2	1	1	1	1	1	1	1	0	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002771	1	3	2	1	3	4	10	3	1	1	0	1	2	2	8	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002772	1	3	4	2	3	2	4	5	1	2	0	1	2	4	1	1	1	1	1	0	1	1	1	2	1	1	1	2	4	1	1	1	1	2	1	1	1	1	1	1	1	0	1	2	1	1	3	3	3	3	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002773	1	2	2	0	1	2	2	0	4	1	0	1	2	2	1	1	1	1	1	2	3	1	3	3	2	2	2	3	2	1	1	1	1	3	1	2	1	1	1	1	2	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2
OG0002774	1	7	10	9	6	7	8	2	1	0	1	0	10	1	18	1	1	1	2	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	2	1	1	1	1	1	1	7	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
OG0002775	1	3	4	2	3	10	5	5	3	3	2	2	2	4	1	2	24	1	2	1	4	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	4	4	4	4	4	2	3	3	2	2	2	2	2	2	2	2	3	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002776	1	1	6	4	8	9	4	3	1	1	2	1	2	2	2	1	2	3	1	1	3	1	1	1	6	1	1	2	1	1	0	1	3	1	1	1	3	1	1	0	1	1	2	1	2	2	4	4	4	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002778	0	3	5	2	4	4	4	0	1	0	2	2	2	2	1	2	1	0	0	1	2	0	0	0	3	0	1	3	2	2	2	2	2	4	3	2	4	2	2	2	2	3	4	7	2	2	3	3	3	3	3	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	0	0	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
OG0002779	1	2	2	1	2	2	3	1	2	1	3	2	1	1	1	1	2	2	1	1	3	2	4	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002780	2	5	4	2	5	3	2	3	4	2	0	1	1	1	1	2	1	1	2	3	2	3	2	2	1	2	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	3	1	2	2	3	3	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002781	1	3	3	2	0	3	3	2	1	0	1	1	1	1	1	1	1	1	1	2	4	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002782	1	0	1	2	1	1	2	1	3	1	2	3	3	4	3	1	1	1	2	1	4	1	1	1	2	2	1	2	2	2	2	2	2	4	4	2	1	2	2	2	3	2	1	8	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0002783	1	3	1	4	2	3	2	3	1	1	1	1	1	3	1	1	1	2	1	1	3	1	1	1	3	1	1	2	1	1	1	0	1	2	1	1	1	1	1	1	0	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002784	1	2	2	2	1	2	2	2	3	2	3	1	2	3	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002785	2	0	0	0	0	0	0	0	0	0	1	1	2	4	2	2	2	3	2	2	6	0	1	1	2	1	1	2	1	1	1	1	2	1	2	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002787	1	2	5	3	6	5	4	4	2	1	1	1	2	2	1	1	1	1	2	2	4	2	3	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002788	1	3	4	2	4	4	4	5	5	2	3	1	2	3	1	2	2	1	1	2	2	3	7	6	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	3	3	3	3	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002789	0	2	2	1	0	3	2	2	1	6	0	2	2	5	1	1	2	2	2	1	1	3	2	0	4	1	0	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002791	1	3	4	1	2	4	3	0	0	0	4	1	1	4	1	1	1	1	1	3	3	4	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	2	1	1	2	2	2	2	2	1	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2
OG0002792	1	2	3	1	2	2	3	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	7	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002793	1	3	4	2	3	2	3	2	2	1	1	1	1	2	1	1	1	1	2	2	5	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	2	1	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002794	1	3	2	2	2	2	3	3	2	2	3	1	1	1	14	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	5	1	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002795	1	6	4	2	2	4	3	2	1	1	1	2	1	4	1	1	1	1	2	1	2	2	1	1	2	3	1	0	1	1	1	1	1	4	1	1	1	1	1	0	1	1	1	2	1	1	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002797	1	2	3	1	2	2	4	3	2	1	2	2	3	3	2	1	2	1	1	2	2	2	1	1	1	2	2	2	2	1	2	2	4	2	2	2	2	2	2	2	2	1	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0002798	1	3	2	3	1	3	2	4	1	1	2	1	1	1	2	1	1	1	1	2	5	2	2	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002799	2	6	4	2	3	4	4	2	2	1	2	2	2	3	4	1	0	1	1	3	3	3	3	2	5	1	1	1	1	0	1	1	1	3	1	0	1	1	3	3	2	1	1	3	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2
OG0002800	0	2	2	1	2	1	3	3	1	0	0	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002801	1	4	2	2	1	2	2	3	4	2	0	1	1	4	1	1	0	2	2	3	2	1	1	2	2	1	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002802	1	3	2	2	1	4	2	0	1	1	1	1	1	0	1	1	1	1	1	3	2	3	3	2	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002803	1	2	2	1	1	4	4	3	2	1	8	4	3	3	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002804	1	1	2	1	3	17	8	3	1	1	3	1	2	4	1	1	1	1	2	1	1	1	2	1	6	2	2	1	2	1	1	1	1	3	1	1	2	1	3	0	1	1	3	5	2	2	3	3	3	4	5	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2
OG0002805	1	0	0	0	0	0	0	6	4	3	0	1	1	3	1	1	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	4	1	1	0	0	0	0	0	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2
OG0002806	1	1	1	3	3	1	2	3	1	3	1	1	5	3	1	1	1	3	1	1	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002807	1	2	4	2	2	4	2	7	6	4	1	2	2	3	1	1	0	1	3	4	6	2	1	2	2	1	1	1	1	1	1	1	2	3	1	1	2	3	2	3	1	1	1	0	2	2	2	2	2	2	2	2	4	4	2	2	2	2	2	2	2	2	1	2	2	3	2	2	2	2	1	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1
OG0002808	1	0	0	1	0	0	0	5	1	0	1	1	3	5	1	1	2	4	2	0	1	1	1	1	2	1	1	1	2	1	1	1	0	3	1	1	1	1	1	1	2	0	2	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002809	1	2	4	3	3	3	2	6	2	2	0	1	1	2	2	2	2	2	5	3	2	1	3	2	0	2	1	1	1	1	1	2	1	2	0	1	1	1	1	2	1	1	1	1	2	2	3	3	3	3	3	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002813	3	2	2	3	2	3	3	4	4	1	2	1	2	2	3	1	1	2	1	2	2	1	0	1	1	2	0	1	1	1	1	1	1	1	3	1	0	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002814	2	0	0	0	0	0	0	3	2	0	0	1	2	5	4	3	2	2	1	7	5	3	4	6	9	4	5	1	1	2	1	2	6	7	2	1	0	2	1	2	1	4	3	7	2	2	0	0	0	0	0	2	2	2	2	2	2	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3	2	2	2	2	3	4	3	2	2	2	2	2	2	3	3
OG0002815	1	2	4	3	2	4	4	6	2	1	1	1	2	3	9	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	1	1	3	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002816	0	3	4	1	4	3	5	1	2	1	2	1	1	2	1	0	1	1	2	2	2	3	2	3	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002817	1	1	2	2	1	2	4	3	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002818	1	2	1	1	2	2	2	2	3	2	3	1	2	3	13	0	1	2	2	2	1	1	1	1	1	1	1	1	2	3	3	1	2	4	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1
OG0002819	1	4	3	2	2	2	3	3	1	1	1	1	1	2	1	1	1	1	1	2	3	5	3	2	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	2	2	5	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002820	1	2	3	1	2	2	2	2	5	1	0	2	3	4	6	2	1	1	3	2	3	1	1	2	1	1	1	2	2	2	2	3	2	3	1	2	2	3	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0002821	1	1	4	2	2	3	3	3	2	1	2	1	2	3	1	0	0	0	1	3	4	1	1	1	2	1	0	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	4	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002822	3	7	7	5	5	5	9	2	2	6	1	2	4	6	1	2	1	1	1	0	1	3	2	1	3	1	1	1	1	2	1	3	1	1	4	2	3	1	1	1	1	2	2	3	2	3	6	6	6	6	6	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0002823	1	4	3	5	1	2	4	4	0	12	1	5	5	1	3	0	0	0	5	0	0	0	0	0	12	0	0	2	2	3	1	2	2	1	3	0	5	1	1	2	3	1	1	1	2	2	3	3	3	3	3	2	3	3	2	2	2	2	2	2	1	1	0	1	0	0	0	0	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1
OG0002824	1	1	2	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002825	1	4	2	2	2	2	4	0	0	2	3	2	2	3	3	1	0	3	2	0	0	0	0	0	3	2	2	1	1	1	1	1	1	1	1	1	2	3	2	0	1	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	0	0	0	0	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002826	1	10	3	2	6	2	2	2	8	1	3	1	1	4	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	5	2	1	1	1	2	2	2	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2
OG0002827	1	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	1	1	1	3	0	1	1	3	1	1	0	0	1	1	0	1	1	2	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002828	1	3	4	1	5	8	5	3	5	2	1	2	1	5	1	1	2	1	1	2	1	1	1	2	2	3	1	1	1	1	2	1	1	5	1	1	1	1	1	1	1	2	2	3	2	2	3	3	3	4	4	2	3	3	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002829	1	5	4	3	3	6	8	0	0	0	2	1	3	1	1	1	2	1	1	0	1	0	0	0	4	1	1	1	1	1	1	1	2	3	3	1	2	1	1	1	1	2	2	1	1	1	4	4	4	4	4	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
OG0002830	1	2	3	1	1	2	4	3	1	2	2	2	2	3	11	1	1	1	3	1	1	1	4	1	1	1	0	1	3	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002831	1	6	5	1	3	2	6	2	4	1	2	1	3	3	0	1	2	2	2	1	2	3	1	1	4	1	1	2	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002832	1	1	2	1	2	1	1	2	3	1	1	3	1	2	4	1	1	1	2	2	1	1	1	0	1	2	3	1	4	1	1	1	2	6	1	1	2	1	0	2	2	2	2	3	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2
OG0002834	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002835	9	18	18	13	19	19	35	6	0	6	0	2	1	2	2	2	1	1	0	0	0	0	0	0	5	0	0	13	8	6	2	4	3	1	2	3	7	1	0	0	0	0	0	0	3	7	16	16	16	18	18	3	3	3	2	2	2	2	2	2	2	1	1	0	0	0	0	0	2	2	0	2	4	6	4	4	2	2	2	3	3	1	0	0	0	0	0
OG0002837	1	3	3	4	2	3	4	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	1	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0002839	0	1	1	0	5	2	2	12	1	1	2	1	1	3	1	1	1	3	0	2	1	0	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	0	1	1	2	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002840	0	0	0	0	1	1	2	5	3	4	1	3	4	3	2	2	5	4	2	1	1	1	1	1	7	2	2	6	1	6	2	2	2	2	2	2	2	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	3	2	2	2	2	2	2	2	2	3	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1
OG0002842	1	3	4	2	3	3	3	2	1	0	1	1	2	4	1	1	0	1	1	4	5	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002843	1	0	0	0	0	0	0	3	0	2	3	1	3	2	2	2	2	2	2	2	2	2	2	1	6	2	1	1	2	2	2	2	2	4	2	2	2	2	3	2	2	1	2	3	2	1	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0002844	1	3	8	2	2	4	4	5	2	3	1	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	3	3	3	3	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002845	1	3	2	2	6	2	1	2	4	2	1	1	1	5	1	1	1	1	1	2	3	2	1	3	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	2	1	1	2	2	1	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
